label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
2125,-13.7244,-5.52485,-34.20073,13.65485,0.14676,0.14595,-0.0,0.0,0.0,-3.92959,-0.51463,-18.0204,2,2,2,2,2
2162,-58.14573,-47.20603,-80.45622,13.79505,0.16026,0.51269,0.0,0.0,0.0,-15.32263,0.78421,-0.25269,3,2,2,1,2
43,-18.43379,1766.80834,248.62671,14.14056,-0.07877,-0.05902,-2.985032258388483e+120,4.3582808514203063e+120,3.985006438526402e+123,3.43838,0.06564,-5.58707,3,2,2,1,6
6760,-8.50205,-3.64608,-20.3837,13.58488,-0.03651,-0.4567,0.0,-0.0,-0.0,-4.23727,0.23033,11.74112,2,2,2,2,3
5004,-10.79131,-4.45749,-26.34267,13.78754,-0.12943,-0.17276,-0.0,-0.0,-0.0,-11.75794,13.99021,-8.49112,3,2,1,2,3
4701,-4.82294,-2.37649,-11.0736,14.07122,-0.10785,-0.13957,-0.0,0.0,0.0,0.5864,10.22642,-5.40941,3,2,1,1,3
6421,-22.85779,-29.24408,-37.95516,13.65407,0.03723,0.86038,0.0,-0.0,-0.0,-1.44873,2.11375,7.5787,3,2,1,2,2
5034,13.51718,-16.46756,-62.20819,13.57758,-0.0186,-0.04243,0.0,0.0,0.0,14.61268,0.82703,1.94664,3,2,2,1,4
636,-17.93328,-7.32989,-47.89741,13.79182,0.01813,0.29323,0.0,0.0,0.0,0.05962,1.11622,-4.54558,3,2,1,1,4
44,-8.65315,-3.6991,-20.77275,13.59308,2.28281,-0.82175,0.0,-0.0,-0.0,10.75476,-19.41392,0.35554,2,2,2,2,3
6260,-12.04471,-4.90959,-29.66798,13.86553,0.08318,0.402,-0.0,-0.0,-0.0,-2.47747,-10.27248,1.45149,3,2,1,1,4
3963,-11.78104,-4.814,-28.96454,13.8649,0.0362,0.60479,-0.0,-0.0,-0.0,18.85931,-3.81027,-8.02594,3,2,1,1,2
1122,-21.14068,-9.67556,-50.16563,13.23859,1.54193,1.1921,0.0,0.0,0.0,-10.97233,-5.93586,3.33695,3,2,1,1,2
4502,-5.55419,-2.62577,-12.90098,13.79295,-0.02635,0.22964,-0.0,0.0,0.0,-10.51276,6.61287,-14.00032,3,2,1,1,5
4085,-3.57588,-1.8456,-8.54805,13.92963,-0.13109,-0.06268,1.2950493007099454e+120,-2.373851976447608e+120,-1.3161605644458553e+123,-7.81598,8.6188,-4.70146,3,2,2,1,5
4960,-9.41381,-3.96712,-22.74018,13.79646,0.17158,1.02773,0.0,0.0,0.0,-8.57525,-0.16284,16.3221,2,2,2,2,4
2004,-2.45915,-1.57983,-5.23252,13.99971,-0.0877,-0.0608,-1.1841355625450207e+100,-4.898138694585138e+100,-2.5178396304864463e+103,-5.04088,-1.11806,10.6582,3,2,2,1,2
7452,-22.71745,-9.03162,-60.26988,13.64951,-0.05238,0.20748,-0.0,-0.0,-0.0,-4.20432,-8.09391,5.20337,3,2,1,1,4
751,-13.23453,-5.35151,-34.35558,13.93391,-0.02216,-0.0112,-0.0,-0.0,-0.0,-4.73141,12.95321,5.13276,1,2,2,1,4
2696,-18.32052,-9.00707,-45.15174,13.71955,-0.09635,0.29962,-0.0,-0.0,-0.0,-1.58313,-2.70729,-13.02323,3,2,2,2,4
815,-12.81296,79.24332,-23.91866,13.93453,0.03911,0.21923,-0.0,-0.0,-0.0,-7.92017,-10.50806,-0.97224,3,2,2,1,2
3776,-8.44632,34.53796,-16.37045,13.93194,0.04168,0.45124,0.0,-0.0,-0.0,-11.75538,0.24406,-2.57575,3,2,1,1,5
416,-22.97371,-59.91765,117.4898,13.2332,-0.04454,0.54473,-0.0,-0.0,-0.0,-13.30434,-4.47246,-0.80473,3,2,1,1,2
5594,-36.74432,-49.07865,160.74248,13.44494,0.15578,0.5393,-0.0,-0.0,-0.0,-9.72517,-6.60429,7.74374,3,2,1,1,2
3928,-16.14573,-6.43208,-40.90343,13.51396,0.11991,1.06719,0.0,0.0,0.0,-16.90986,-9.46325,-12.97512,3,2,1,1,2
1837,-7.63936,-3.34479,-18.17322,13.86241,-0.01356,0.08514,0.0,0.0,0.0,13.58386,-10.83368,6.08884,3,2,2,1,4
2177,-64.41169,-26.62293,561.89371,13.37668,0.24387,1.15325,0.0,0.0,0.0,-3.42549,-5.36747,11.32303,3,2,2,2,2
2518,-4.82104,-2.37585,-11.06886,13.93152,-0.07496,-0.23711,0.0,0.0,0.0,-8.27824,-15.09682,-2.3439,3,2,1,1,3
120,-10.88177,-4.48993,-26.5811,13.71964,-0.16413,-0.1259,0.0,0.0,0.0,7.59062,7.20352,-0.10757,2,2,2,2,3
1081,-2.95293,-1.74517,-6.44504,14.00164,-0.06779,0.12252,-3.5720078321084626e+109,-2.500093126313031e+109,-1.1086738536573147e+112,-0.48029,0.56451,4.53163,3,2,1,1,2
4939,-1.15294,-1.14496,-2.04215,14.00209,-0.04137,0.07327,7.906255664626043e+77,-2.013002007685826e+78,-1.380384997133756e+81,-3.14983,16.22017,4.7726,3,2,1,2,4
4736,-5.62497,-7.02115,-47.30634,13.65258,0.09628,0.36236,-0.0,-0.0,-0.0,2.84922,8.80755,-0.29992,1,2,2,1,3
7896,-0.28427,-11.91339,49.2835,14.14056,-0.07877,-0.05902,0.0,-0.0,-0.0,-12.4495,1.15305,5.28068,3,2,2,1,5
8142,4.33926,0.65206,11.17785,14.14056,-0.07877,-0.05902,1877084.1798,4086020.97166,4493824571.43667,-0.4821,-4.0803,-10.13773,1,2,2,1,3
485,147.05019,146.37708,-38.21449,13.65397,-0.19545,-0.47321,-0.0,-0.0,-0.0,3.71557,-14.43057,-6.54859,3,2,2,2,3
2568,-4.94972,-2.41961,-11.38966,13.6517,-0.03443,0.38933,-0.0,0.0,-0.0,7.97925,17.12517,-5.86827,3,2,2,1,5
3178,-12.78328,-5.17876,-31.6499,13.79445,0.02126,0.55493,-0.0,-0.0,-0.0,-15.97887,13.83286,-4.65111,3,2,2,1,2
267,-27.39994,-21.06203,-16.97779,13.86758,0.18655,1.10808,-0.0,-0.0,-0.0,-3.04569,-0.33996,14.07878,1,2,2,7,2
1843,-21.86901,-8.68372,-57.66214,13.86147,0.00904,0.02434,-0.0,-0.0,-0.0,-0.66573,-2.31339,20.00138,3,2,1,1,4
6480,-9.85925,-4.12497,-23.89941,13.79066,-0.04101,0.03166,0.0,0.0,0.0,-3.62297,-0.87302,8.80266,3,2,2,1,2
6865,-4.16912,-2.15479,-9.44832,13.93155,-0.10129,0.08927,4.380568234663059e+132,2.564615596404635e+132,2.9504483390384663e+135,-5.35537,0.66532,-6.42373,3,2,2,1,2
2962,-36.61956,-15.36405,-108.80574,13.64781,-0.09731,0.3485,-0.0,0.0,0.0,-4.04728,-8.35691,-0.75082,2,2,2,2,2
5912,-32.97562,-13.57723,-94.88772,13.58259,0.00248,0.39831,0.0,0.0,0.0,7.78756,-11.16112,-12.78774,3,2,2,1,4
4217,-22.34565,-10.9838,-48.11493,13.72504,0.0753,0.65654,-0.0,-0.0,-0.0,-11.16785,-7.14958,-0.34133,1,2,2,3,2
3716,-13.48567,-4.90454,-34.93654,13.72266,-0.03625,0.00253,0.0,-0.0,-0.0,8.38382,4.495,-11.03783,2,2,2,2,3
1167,-39.0182,-17.72158,-127.643,13.37379,-0.06608,-0.16081,-0.0,0.0,0.0,11.88404,5.84364,-4.34612,3,2,2,1,4
1615,-18.97702,-10.67676,-39.39691,13.79131,-0.14543,-0.43248,0.0,0.0,0.0,-1.89653,-10.96325,6.01064,1,2,2,1,3
1810,-17.18895,-45.95797,-107.06486,13.02505,0.08541,0.99948,0.0,0.0,0.0,12.42464,-6.0112,-0.14625,3,2,2,1,4
217,-19.12487,-9.72067,-41.59585,14.00018,-0.09326,0.02601,0.0,-0.0,-0.0,-12.1091,3.26206,3.11584,3,2,2,1,2
2706,-9.29992,-3.92687,-22.44464,14.00255,-0.13395,-0.29266,-0.0,-0.0,-0.0,6.41423,4.37677,-1.06576,3,2,1,1,3
7637,-37.31042,-19.73935,-79.80295,13.65461,-0.01694,0.804,0.0,-0.0,-0.0,4.92793,-5.78151,5.33489,3,2,2,2,2
4986,-30.10666,-17.72592,-46.4142,13.72227,-0.03185,0.54477,0.0,0.0,0.0,3.09705,-13.53846,5.50366,3,2,2,1,2
468,-21.80324,-8.99991,-55.46601,13.50939,-0.00966,0.32597,0.0,-0.0,-0.0,1.26697,-14.74634,-1.89865,3,2,2,1,2
2957,-17.90808,-7.10861,-45.91879,13.64907,0.41012,-0.1975,0.0,0.0,0.0,-0.11564,-4.41737,-1.97611,3,2,1,2,2
2192,-3.52933,-1.93886,-7.8653,13.86397,-0.03112,0.09497,1.4096383458488433e+120,1.8526092950835745e+120,5.935347156594774e+122,-1.46425,-17.55448,-3.00507,3,2,2,1,5
2698,-9.92204,-4.14727,-24.06323,13.37423,0.0946,0.82979,0.0,0.0,0.0,-18.31509,-4.08163,-14.30769,1,2,2,13,4
5183,-17.93978,-6.92628,-46.43924,13.58387,-0.04674,0.43741,0.0,0.0,0.0,-9.4463,3.93768,-5.85388,3,2,1,1,5
3057,-4.76372,-2.35637,-10.92605,13.93381,-0.08053,-0.51202,0.0,0.0,0.0,-15.01456,-5.96149,-6.23862,3,2,1,1,3
270,-18.00001,-7.1443,-46.18378,13.86492,0.02803,0.28422,-0.0,-0.0,-0.0,0.78131,-20.19198,0.76437,3,2,1,2,4
2907,-16.54701,-6.32186,-44.14177,13.79359,-0.1196,-0.40759,0.0,0.0,0.0,15.08893,5.44857,-5.2061,2,2,2,2,3
4353,-17.82135,59.51302,-41.39452,13.37204,-0.09721,-0.45294,0.0,-0.0,-0.0,8.61581,-12.19464,-4.66227,3,2,2,2,3
1501,-2.97239,-1.73735,-8.70946,13.99883,-0.0846,-0.01389,-1.3055966942713794e+97,-1.1125018038913042e+97,-1.7466312852739393e+100,-8.49063,-3.27886,-4.57598,3,2,1,1,3
1194,-11.65835,-4.76961,-28.63793,13.99939,-0.07036,0.03419,0.0,-0.0,-0.0,15.87145,5.4948,15.09488,3,2,2,2,4
601,-14.46357,-5.79918,-36.225,13.58407,0.00254,0.58096,-0.0,-0.0,-0.0,6.72117,2.67552,18.73481,3,2,1,1,2
5751,-36.07244,-28.30863,-26.32126,13.79096,-0.09437,0.27955,-0.0,0.0,0.0,-12.3528,1.85133,4.54055,3,2,2,1,2
4653,-5.31602,-2.54442,-12.30463,14.00032,-0.10385,-0.06102,0.0,0.0,0.0,-18.64774,7.55061,7.25209,3,2,2,1,5
4568,-5.03037,-2.44706,-11.59089,13.99865,-0.10502,-0.07775,0.0,0.0,0.0,-2.89833,0.40842,7.32519,3,2,2,2,4
6905,35.73687,-5.78277,-36.9749,13.71806,-0.12594,0.10607,0.0,0.0,0.0,-3.72758,-7.0987,6.95438,3,2,2,1,4
4850,-10.66446,-4.41205,-26.00871,13.99992,-0.09041,0.0368,-0.0,0.0,0.0,-0.20921,9.42026,16.30331,3,2,1,1,2
5576,-9.73841,-4.08208,-23.58439,13.93512,-0.12971,-0.52966,0.0,-0.0,-0.0,-22.91207,-4.66503,0.24334,3,2,1,1,3
5356,-0.58114,-0.95566,-0.65263,14.00177,-0.1409,-0.16294,-5.35492546333547e+68,-4.642532438377983e+68,-2.1236317891098167e+71,-4.307,-5.53426,1.71938,3,2,2,2,5
5913,-2.2209,-1.50025,-4.64883,13.93319,0.03695,0.56133,-3.3554243870050986e+96,-3.979435833987543e+96,-3.41191039020134e+99,-13.30984,-1.43533,13.10807,3,2,1,2,5
757,-20.7873,-8.24569,-54.38634,13.78983,-0.04453,-0.16365,0.0,-0.0,-0.0,0.02365,-15.20058,9.08626,3,2,1,2,2
7324,-13.40975,-5.40875,-33.34466,13.65119,-0.15867,-0.40865,0.0,0.0,0.0,-7.97907,-7.40549,2.63815,3,2,2,1,3
2924,-4.73917,-2.34802,-10.8649,13.65295,-0.05076,-0.06469,-0.0,-0.0,-0.0,-0.64252,2.96474,5.03503,3,2,1,1,3
277,-20.50632,-8.24632,-54.17118,13.58564,-0.06804,0.12406,0.0,0.0,0.0,-9.73201,12.67426,-0.06887,3,2,1,2,5
4368,-20.48779,-8.12549,-53.48876,13.79293,0.03175,0.53977,0.0,0.0,0.0,-4.69666,2.01372,-3.48704,1,2,2,12,2
1940,-3.34051,-1.87533,-7.39943,13.93246,-0.07251,-0.19071,4.2604352923932104e+116,-3.9592034046619386e+117,-2.0446058849507982e+120,9.0187,-19.40726,-1.88305,3,2,1,1,5
3490,-2.90663,-1.72964,-6.33118,13.78868,-0.09903,0.15031,-7.153464004451839e+108,-1.2307031066592708e+109,-5.073961517919248e+111,-3.28931,3.31568,0.05962,3,2,2,2,5
5597,-1.76681,-1.3489,-3.53856,14.00012,-0.09142,0.01934,3.6205046561262784e+87,3.922385648222765e+87,2.8200174764710917e+90,6.01554,0.1114,-0.88933,1,2,2,1,5
2645,-27.96756,-13.41113,-74.75183,13.72126,0.04688,0.45927,0.0,0.0,0.0,-0.67665,-2.68966,-13.15211,3,2,1,1,4
4700,2.10502,-0.07385,5.82849,14.0701,-0.0914,-0.07818,1.272795776636057e+30,-6.998667166041354e+30,-5.428634496605968e+33,-2.86552,0.58541,-4.09829,1,2,2,1,3
4871,-36.79131,-35.4763,33.78032,13.44308,0.12061,0.48224,-0.0,0.0,0.0,0.65909,-6.25594,9.97094,3,2,1,1,2
1723,-6.83394,-3.06556,-16.12539,13.93221,-0.04501,0.21859,-0.0,-0.0,-0.0,7.21225,-16.93446,4.20888,3,2,1,2,2
4613,-12.42117,-5.04653,-30.67605,13.72354,-0.08621,0.15198,0.0,-0.0,-0.0,2.5077,10.89899,18.28641,3,2,1,1,5
4783,-20.81719,-8.25771,-54.47613,13.86301,0.00698,0.513,0.0,-0.0,-0.0,5.26538,-4.63131,3.23656,3,2,1,1,2
8013,48.88813,111.84399,-136.64583,13.5153,-0.10073,-0.77878,0.0,-0.0,-0.0,2.23595,-3.57672,13.64672,3,2,2,1,3
2431,-20.09333,-7.96786,-52.31271,13.65105,0.07227,0.71421,-0.0,0.0,0.0,4.05513,4.46753,-1.57712,3,2,2,1,2
4407,-1.84869,-1.37616,-3.73855,14.14056,-0.07877,-0.05902,-8.104682356064094e+88,3.2336061858061446e+89,1.0042468509022556e+92,1.64284,1.89086,3.45181,3,2,2,1,5
7611,-37.54237,-16.33497,-115.14718,13.64952,0.03138,-0.07375,-0.0,-0.0,-0.0,15.61602,3.1485,0.77414,3,2,2,5,4
1613,-9.51291,-4.00218,-22.99762,13.93164,-0.05935,0.20874,-0.0,-0.0,-0.0,-3.54749,-5.88172,4.66543,3,2,2,1,5
3808,-14.22008,-5.70856,-35.55611,13.58455,0.10536,0.49688,-0.0,-0.0,-0.0,2.70232,19.0061,-3.13407,3,2,1,1,4
1035,-23.21875,-9.23902,-61.827,13.5817,-0.17454,-0.07521,0.0,0.0,0.0,0.4293,-18.87202,5.33875,3,2,2,1,5
1595,66.02225,-13.60293,-79.83334,13.58603,0.08205,0.88618,-0.0,-0.0,-0.0,-10.56787,-5.56905,-3.82328,3,2,2,1,2
5168,-6.67152,-3.00948,-15.71422,13.58719,2.34224,-0.60612,0.0,-0.0,-0.0,19.07322,2.85068,4.01577,3,2,1,2,2
4257,11.96612,-12.7603,-92.13476,13.37338,0.20905,1.23747,-0.0,0.0,0.0,13.58496,-3.71185,-1.08358,3,2,1,2,4
5615,-7.29556,-3.21669,-17.29975,13.86324,-0.0318,-0.05978,0.0,0.0,0.0,-2.58787,1.82065,1.97192,3,2,2,2,4
1974,-19.72134,-7.79674,-51.64198,13.58759,-0.011,0.19525,0.0,-0.0,-0.0,-5.88207,7.63587,10.12069,3,2,2,1,5
7287,1.31995,-0.33041,3.94118,14.07291,-0.01588,-0.03681,-9.010679158955688e+40,1.3055601523345855e+41,7.865480479455762e+43,8.81902,-0.1473,5.87695,3,2,1,2,3
5849,-30.48086,-14.08069,-78.40231,13.1597,-0.00543,0.89741,-0.0,-0.0,-0.0,-10.97233,-5.93586,3.33695,1,2,2,1,2
4468,-20.8213,-8.25937,-54.48849,13.5851,-0.14201,-0.64351,0.0,0.0,0.0,-4.2169,7.98482,-20.43884,3,2,2,1,5
4181,-13.59725,-6.74317,-25.19805,13.66171,0.10313,0.57448,-0.0,0.0,0.0,-4.58836,-4.98645,-7.5413,3,2,2,1,2
1325,0.20672,-0.69581,1.25566,13.93365,-0.05181,0.44554,5.877775403261581e+56,1.662451528816876e+56,8.277770259403543e+58,3.44142,-3.08444,-9.52839,3,2,2,2,4
811,-14.63823,-5.86433,-36.70606,13.72757,0.13879,0.68794,-0.0,-0.0,-0.0,-3.58927,-5.04637,-18.54088,3,2,2,2,4
4182,35.05166,-7.72046,-38.96574,13.72654,0.04113,0.34685,-0.0,-0.0,-0.0,12.59166,-3.22776,-1.19332,3,2,1,1,4
7141,-9.21895,-3.89828,-22.23476,13.79217,-0.01056,0.15378,-0.0,-0.0,-0.0,-0.76637,0.11415,-10.11412,3,2,1,1,4
3395,-27.06241,-13.18438,-63.02721,13.86501,0.06619,0.88983,0.0,-0.0,-0.0,-12.46228,0.49179,5.74582,3,2,1,2,2
2386,-10.29867,-4.28136,-25.04824,13.9301,-0.07171,-0.00812,-0.0,-0.0,-0.0,17.17482,-4.54615,4.01508,3,2,2,15,3
6999,-11.40291,-4.50306,-28.18923,13.92977,-0.10593,-0.16455,0.0,0.0,0.0,7.63015,2.72326,-8.56011,3,2,2,1,5
4264,-20.28514,-21.32484,-105.15765,13.23073,-0.05165,-0.14424,-0.0,0.0,0.0,-9.70085,5.1136,0.00361,3,2,1,2,3
4277,-37.90215,-16.36364,-114.92347,13.58465,0.15204,0.71204,0.0,-0.0,-0.0,2.09058,15.88025,-0.51084,3,2,2,2,4
2657,2.78475,0.14761,7.45893,14.00283,-0.06199,-0.0172,-1.5368615928883277e+22,-3.5132051290348874e+22,-1.4901581274534188e+25,-13.40465,12.78,8.57443,3,2,2,16,6
5217,-26.04743,-14.45025,-48.15378,13.37468,-0.07693,-0.83897,0.0,-0.0,-0.0,8.53461,-11.63826,-1.89222,2,2,2,2,3
1527,-20.34412,-39.57039,-41.40507,13.02756,0.11603,0.4645,-0.0,-0.0,-0.0,6.83352,5.10825,11.16846,3,2,1,2,3
1660,-13.69834,-6.56408,-30.08535,13.8625,-0.08623,-0.18622,0.0,0.0,0.0,2.58904,-9.60603,9.12142,3,2,2,1,5
5413,-30.28893,-16.93194,-60.67097,13.71984,-0.05292,0.16156,0.0,0.0,0.0,-6.41118,-0.77014,6.2915,3,2,2,1,2
4922,-14.84381,-5.94118,-37.27363,13.72414,0.01531,0.26319,0.0,0.0,0.0,-14.98095,-6.97709,-12.39293,3,2,2,2,2
1672,-5.20735,-15.4694,-46.98952,13.79081,0.08445,0.55812,0.0,0.0,0.0,-4.96648,-10.56061,2.51796,3,2,2,1,4
2390,-4.91741,-3.34754,-6.6309,14.07102,-0.09391,0.04647,-1.1700895598926157e+139,-4.3925680702568936e+138,-3.785295374055317e+141,-13.12886,0.6708,5.33629,3,2,2,1,5
7249,2.20179,-0.06078,6.03729,14.00105,-0.04613,0.06024,-1.5379449601022685e+29,-1.670233362304358e+29,-4.693127862894556e+31,-0.26137,7.83131,-13.22013,1,2,2,1,4
2733,-11.3496,-4.65815,-27.81804,13.6507,-0.09309,0.37393,0.0,0.0,0.0,-3.99711,13.02271,13.31545,3,2,2,1,5
6788,-12.51392,-5.08035,-30.92509,13.93018,-0.1491,-0.1834,-0.0,-0.0,-0.0,4.94321,-0.13054,6.49626,1,2,2,3,3
6308,24.03491,-19.99401,42.70182,13.79031,0.05146,0.42196,-0.0,0.0,0.0,6.39203,-3.37442,9.85837,3,2,2,1,5
6694,2.08232,-0.08126,5.774,14.14056,-0.07877,-0.05902,5.099889353249972e+30,5.142772930867094e+30,5.864633521492979e+33,-8.08805,20.53784,8.90473,3,2,1,2,5
1029,1.75128,0.03342,3.50887,14.14056,-0.07877,-0.05902,1.2013561060750844e+30,4.2268881180878174e+30,1.6055733597056168e+33,13.69323,2.44733,-2.11564,3,2,1,2,3
464,-18.65487,-10.15561,-32.16899,13.86092,-0.074,0.18167,0.0,0.0,0.0,-6.40769,7.36886,3.08619,1,2,2,17,2
8194,-7.49971,-3.47884,-18.86573,14.00012,-0.09043,-0.14211,0.0,-0.0,-0.0,0.46016,13.15886,1.57228,3,2,2,1,4
341,-6.05545,20.70897,-28.46519,13.43957,-0.06368,0.38626,-0.0,-0.0,-0.0,11.90855,-4.65569,-4.7352,2,2,2,2,2
2416,-0.20772,-15.95226,-106.86164,13.79028,-0.03908,0.26599,-0.0,-0.0,-0.0,11.53944,-5.58668,-0.9997,3,2,1,1,4
3987,-14.94206,-5.97798,-37.54543,13.79946,0.21482,0.92521,0.0,-0.0,-0.0,0.77038,-4.40624,9.72696,3,2,2,2,4
7110,-7.87444,-3.42666,-18.77377,14.00297,-0.1019,-0.19938,-0.0,-0.0,-0.0,21.10064,-6.73579,2.34693,1,2,2,1,4
3123,1.58654,-0.2432,4.5826,13.93084,-0.10139,0.07917,-4.386049874218752e+37,-5.275375570749639e+36,-1.5207165743345765e+40,1.77123,-0.86592,12.54525,3,2,2,1,5
4418,-5.72432,-16.63141,-11.74312,13.51792,0.21295,1.41308,-0.0,0.0,0.0,-14.65904,-1.70157,0.13656,3,2,1,1,5
1293,-24.06741,-9.14141,-62.94906,13.86483,-0.06279,-0.1024,0.0,0.0,0.0,1.49897,-5.23801,-7.84271,3,2,1,1,2
4883,-0.54041,-0.9422,-0.55382,13.79077,-0.08114,-0.27516,1.9927307905224006e+67,8.203112491942279e+67,3.8100885196177e+70,6.84832,13.47846,-13.67814,3,2,1,1,3
2599,-4.68724,-2.33039,-10.73562,14.14056,-0.07877,-0.05902,-0.0,0.0,0.0,19.24563,5.1134,-3.04576,3,2,2,1,6
2151,-15.62874,-15.36347,-79.51844,13.6525,-0.07856,-0.28138,0.0,0.0,0.0,-12.44955,-0.74168,6.62096,3,2,2,1,2
3031,1.24069,-0.35636,3.75036,14.00297,-0.0633,0.2702,-3.0078422819014534e+40,-1.3362949193981857e+40,-1.6054814670282695e+43,7.42255,3.2668,14.8064,1,2,2,1,5
328,-20.58088,-7.99119,-58.27511,13.71859,-0.10629,0.01316,-0.0,0.0,0.0,8.58985,4.97084,-7.81987,3,2,2,1,4
6526,-17.72177,-7.00047,-47.96526,13.51698,1.61646,-0.53111,-0.0,0.0,0.0,1.08966,0.0459,-12.87373,3,2,2,1,4
1416,-2.6816,13.53819,-4.67959,13.93103,0.30205,-0.18267,1.3630741023704851e+97,-1.3572019746968264e+97,-8.583560727994453e+99,8.31074,-1.95819,-9.12139,3,2,1,1,5
1133,-22.431,-9.19169,-57.72558,13.4431,-0.12186,-0.05347,0.0,0.0,0.0,-1.10433,-12.16388,-8.23967,3,2,1,2,3
1018,-2.58416,-1.62164,-5.53914,13.93193,-0.07208,-0.09975,1.2100507978195963e+103,-1.2145591030036978e+103,-1.1311910486453674e+106,9.29486,-19.99242,-4.67519,3,2,1,1,5
3974,-4.64767,881.23975,135.06992,14.06965,-0.07488,-0.04117,1.7426405888492016e+19,6.1581439541282775e+19,2.221997078105547e+22,3.77563,-16.80179,0.09831,3,2,1,2,5
4779,-10.47211,70.86699,-17.94849,14.0006,-0.07757,0.11443,0.0,-0.0,-0.0,-8.4997,-10.76626,-0.90605,3,2,1,1,2
434,3.38091,2.99089,6.42384,14.14056,-0.07877,-0.05902,-271.68499,285.3321,95128.31467,-5.99777,-2.87734,-12.04457,3,2,1,1,6
911,-2.56843,-1.61637,-5.50054,13.93374,-0.03713,0.05207,4.2897289990105925e+102,7.513643842915797e+102,3.8898275986595766e+105,1.54563,-6.16652,-5.23711,5,2,2,1,6
7897,-9.72268,-4.0765,-23.54342,13.92947,-0.09212,-0.0978,0.0,0.0,0.0,5.53428,4.23503,5.1886,3,2,2,1,6
3283,-25.1924,-10.73077,-70.62862,13.72183,-0.13189,0.07691,-0.0,-0.0,-0.0,3.2674,11.64049,5.84912,3,2,2,1,4
1195,-21.15248,-8.39288,-55.48621,13.78997,-0.01285,0.22406,-0.0,-0.0,-0.0,-0.20954,0.98666,7.11222,3,2,2,2,2
3734,-25.51641,-10.27046,-69.2326,13.44124,9e-05,0.59185,-0.0,-0.0,-0.0,3.04534,-7.51577,-5.53361,3,2,1,1,4
2505,-19.02002,-112.46253,665.85565,13.65317,0.09733,0.65719,0.0,0.0,0.0,-1.1789,-7.78096,10.20442,1,2,1,1,2
4778,-29.14134,-13.38257,-72.3659,13.29728,-0.12169,-0.24023,-0.0,-0.0,-0.0,-0.6167,-13.06677,3.24467,3,2,2,1,3
6127,-7.71506,-3.37113,-18.36646,13.72506,0.05283,0.81064,0.0,-0.0,-0.0,19.79929,9.62636,4.17657,3,2,2,1,2
5111,-11.49492,-23.89731,-17.28909,13.85932,-0.07197,0.18193,0.0,0.0,0.0,-2.98115,-4.67407,13.37324,3,2,1,1,2
2497,-35.70378,-15.06807,-110.04943,13.02546,0.36371,-0.74967,0.0,0.0,0.0,7.75912,-1.0101,3.6782,3,2,1,1,4
5138,-13.97244,-5.61665,-34.87793,13.93317,0.0218,0.22308,-0.0,-0.0,-0.0,-21.79952,7.76427,-0.38667,3,2,1,2,2
2908,-39.87035,-139.07417,855.67613,13.2352,0.10315,1.07726,0.0,-0.0,-0.0,-0.72331,-9.09566,10.35273,2,2,2,2,2
2254,-17.41855,-10.2541,-34.38885,13.86588,-0.03211,-0.20995,-0.0,-0.0,-0.0,-1.92467,-10.61613,6.12841,3,2,2,1,3
6311,5.62295,-51.30379,27.16166,13.86252,-0.03396,0.42454,-0.0,-0.0,-0.0,6.5907,-2.0279,8.52855,2,2,2,2,2
5186,-14.46649,-5.618,-36.32898,13.79192,-0.08638,-0.5232,0.0,0.0,0.0,-2.85186,10.2326,9.23412,3,2,2,1,2
4345,-58.01616,57.57696,-39.03579,12.87927,-0.02068,0.20597,0.0,0.0,0.0,-6.88426,4.64654,10.75759,3,2,1,1,2
1985,-0.99818,-1.09367,-1.66569,13.93038,-0.05811,0.01087,-6.632559964733946e+72,2.89534052784438e+75,1.0926267232872495e+78,-4.82245,-1.51405,-4.45144,3,2,2,1,6
5164,-19.64143,-7.78826,-50.97383,13.65407,0.0738,0.68574,-0.0,-0.0,-0.0,-0.48733,-8.56928,0.97184,3,2,1,1,2
4971,2.277,-0.09288,5.84348,13.99908,-0.10695,-0.09858,1.2446546865876095e+24,7.462797508351374e+24,3.7738454630815675e+27,8.767,-12.19595,-10.82641,3,2,2,1,3
2845,-16.21383,-12.73299,-6.88197,13.93053,-0.08312,0.11104,-0.0,-0.0,-0.0,-13.25083,-4.47825,-0.98303,3,2,1,2,2
4480,-7.50555,-3.29826,-17.83196,13.7948,-0.11306,-0.49118,0.0,0.0,0.0,-1.5298,-5.66667,-5.17349,3,2,2,1,3
1716,-14.21767,-5.73918,-35.57681,13.44658,0.15386,0.7633,0.0,-0.0,-0.0,-3.86668,-2.21334,-10.0421,3,2,2,2,5
2777,-7.66148,-3.35248,-18.22969,13.79659,0.38932,0.56582,0.0,0.0,0.0,-4.44446,2.11231,4.36687,3,2,1,1,2
1694,-23.2524,-10.42385,-55.45271,13.65639,0.09806,0.73021,-0.0,-0.0,-0.0,-8.04444,5.25325,7.626,1,2,1,1,2
6229,-12.21945,-4.97309,-30.13534,13.79266,-0.17214,-0.33754,-0.0,-0.0,-0.0,0.09707,22.7777,-6.42582,3,2,2,1,5
193,-13.7051,-5.51772,-34.14814,13.79942,0.05411,-0.28715,-0.0,-0.0,-0.0,2.89356,-0.65006,9.27579,3,2,1,1,2
