label,Anatomy,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
4268,-0.8765344818769496,-1.0533795184773962,-1.3699653324454348,-13.975574,16.602911,4.964447,1,2,2,1,5
5825,-0.029476760602948508,-0.7735988345367901,0.6842890854595641,-6.9841595,-0.43754312,1.5044152,3,2,2,1,5
7915,0.6353012636736621,7.794847379192393,0.39154542583589574,11.071203,-10.663606,-8.597712,3,2,2,2,5
7219,-13.78810580832379,-5.548403788864212,-34.37447323755927,-5.3108907,-0.91461027,-8.902613,3,2,2,1,3
3692,0.8209880221915745,-0.49394541082492505,2.738956645381901,5.273382,-8.917504,-15.561169,3,2,2,2,6
5269,86.01965946246827,0.18067756897092568,-19.158933454984922,2.693497,-4.690596,12.401697,3,2,2,1,3
8056,0.6269991461073114,-0.5576289822483403,2.270930592372074,-0.16872698,3.1000373,2.0839305,3,2,1,1,6
556,-6.489731117579279,-2.946811482861635,-15.254687764972756,8.235883,-2.490306,-15.034927,3,2,2,2,5
5922,1.6271514057477718,-0.22991628667924394,4.680275587558944,15.408122,-15.287482,-0.7241773,3,2,2,2,5
4079,-6.415603760946737,-2.921283600315049,-15.067515130555998,-14.939125,-4.942846,16.723335,1,2,1,9,3
7952,-1.4298691366278933,30.288849041762006,-0.45354640830555465,9.95128,-3.3178523,-9.493235,1,2,2,13,6
4760,-2.752118239987288,-1.6778616321166375,-5.951474517881979,4.743137,0.94780797,8.286896,1,2,2,2,3
1281,-3.8190120538014813,-2.03650669088553,-8.581169877659502,13.16644,12.786516,-13.050264,3,2,1,1,5
865,4.728533433646669,0.7780010192792971,12.107525927109343,5.709624,1.5238342,-2.5250328,3,2,1,1,5
1057,-20.589138563514833,10.75909657574394,-52.194288665616234,9.178818,12.523996,1.2370166,3,2,1,1,3
8310,-5.483026467529165,-2.5935148720109322,-13.138446606326228,-5.3510423,8.016036,8.887906,3,2,1,1,3
1085,4.493866510160518,0.7020954022881104,11.54713833366611,-4.554961,21.501163,9.090554,1,2,1,2,3
266,-7.1880389405129765,-3.1880794808154205,-17.023880166373438,1.1050214,4.406102,5.511034,9,2,2,1,3
1553,-4.542163239045263,-2.2811501313025073,-10.3746598962787,16.878962,9.239311,12.158393,3,2,2,2,5
7692,-9.329204943899763,-3.9372124631800838,-22.520613616856163,-0.20350786,-2.9017584,9.609389,3,2,1,1,3
4265,-2.7769859709165856,-1.6861914362069197,-6.012560359507514,1.8774015,21.05838,-2.3701472,1,2,2,1,6
4770,-5.028635171551897,-2.446468439752244,-11.586561720414444,-2.8276246,-1.0094367,5.1628485,1,2,2,1,5
7513,1.1583316319613668,-0.3833415090681434,3.5520079643749316,9.475239,-1.3718646,15.701971,3,2,2,1,6
5175,-0.5093499105967155,-0.9319395333891938,-0.47845816605314695,-10.493337,13.909562,-2.0457883,2,2,2,2,5
4238,-10.723017018481386,-4.433022986129761,-26.162821563804236,0.29039463,12.465251,14.977415,3,2,2,1,3
1610,-6.741191958159959,-3.0335274570587423,-15.890523784497809,-11.598657,-7.973767,10.257554,3,2,2,1,5
1823,-2.9248964798953314,-1.7357647897508945,-6.376091391453568,-4.764899,3.8386948,6.756717,3,2,2,1,5
2567,7.0206105412215365,-19.139170325940665,12.326642592509002,6.914537,-1.2889419,9.068413,3,2,1,1,2
5406,2.4278554694449443,0.031403245707406706,6.603248891408043,-8.1454315,-0.6942738,5.205712,1,2,2,2,3
4495,1.283749017792411,-0.342265699176528,3.8540228259323324,5.194889,3.9375498,2.7941184,3,2,1,1,3
770,-6.758894462424636,-3.039639071148172,-15.935338253385744,1.7463058,5.243051,1.7202673,1,2,2,1,5
2020,-4.610280938380538,-2.304261964063632,-10.544087268830038,13.575807,0.48973846,-12.447041,3,2,2,1,5
6950,3.6876688599770926,0.44092733111800747,9.620414803959964,4.7216954,-11.421318,-17.813381,3,2,2,1,6
3550,-9.11883015560104,-3.862953844066894,-21.97544300209884,-8.356885,7.5533643,16.125853,2,2,2,2,5
5682,-0.7758624473586038,-1.0200590044885745,-1.1253766927063094,20.417627,-0.67913765,0.61635995,2,2,2,2,5
3921,-7.515739769931749,-3.301801515443043,-17.8579381762236,-13.828528,9.656832,-16.138464,3,2,1,1,6
3555,2.0988772565276905,-0.02151698518854868,5.12030864189302,-3.8576076,1.3236607,-6.7449737,3,2,1,1,5
2050,20.180080071872474,10.777399099524459,-54.2010015915857,1.8030645,-4.452363,13.629638,3,2,2,1,3
5445,-1.1017342849182883,-1.127985946219882,-1.9175557734400441,-10.070428,-13.213516,-10.197631,3,2,2,1,3
5702,-5.011508355342806,-1.9979217030908194,-12.199595983838107,-6.459504,1.540498,-11.585835,3,2,2,2,3
5416,3.3012617747018935,0.31551381199832573,8.695931754441522,-4.8063087,6.300856,16.377342,3,2,2,1,3
4845,0.9442078447200712,2.0501309546370123,-1.1412278516994798,10.420479,7.0264626,-5.0122266,3,2,2,1,4
1440,-29.508176753824767,-12.99196133590234,-85.17295858053961,5.8559527,4.68072,-9.476755,3,2,2,1,4
330,-2.509908565398297,-1.596801620057229,-5.357000110105823,6.225819,20.9312,-4.9776707,1,2,2,1,5
1502,-3.6659747879483655,-1.9848980743116464,-8.202801201544945,-0.7018746,-4.66516,-7.910277,3,2,2,1,3
5775,-7.002533577324044,-3.123846540043343,-16.552828821106434,-1.5249197,-8.122668,-2.1423059,3,2,2,2,3
2888,-15.912674059186012,37.640346154489414,-38.26638722907332,9.854044,-1.005458,-10.619115,3,2,2,1,3
1132,-34.72622544530813,49.420479419600646,-85.64220901590123,-6.7110424,1.2630587,-11.525724,3,2,1,1,5
2728,-19.492121618257716,-7.729134731778613,-50.533401648520595,19.823828,-3.383989,-3.989928,3,2,2,1,4
7932,-0.7570958177498782,-1.0138497125215935,-1.0797957167393626,-8.113975,-16.415157,6.487042,3,2,1,1,3
5022,-2.2260274207279536,-1.5052035024469723,-4.596410038537717,4.5172095,14.878745,0.81422865,8,2,2,16,2
1372,-17.264903631407318,-6.998604323611659,-44.69192001398594,4.1356673,9.3605585,1.916168,3,2,1,2,4
640,-9.348065024978112,-3.6271410394863097,-23.233737196163748,8.279594,10.485614,-1.2761164,1,2,2,16,5
4501,1.8110851826635923,-0.16980943600987453,5.122438389976544,1.7733614,15.172854,-17.12127,3,2,1,1,3
4574,-1.2355791658317308,-1.172373657305072,-2.243313467889135,0.041552883,-2.5134804,-7.269383,1,2,2,1,3
5860,0.10960875602600167,-0.7277812653667339,1.0208210997339686,-6.085795,-18.945007,2.3775296,1,2,2,13,5
5166,-1.5554701271978808,12.160629382908713,-2.044060037673364,9.1384945,-1.6305019,-9.376029,2,2,2,2,3
5707,-3.460890119179208,-1.915825162162213,-7.696374639163674,-15.593035,11.408834,-10.093839,3,2,1,1,4
3599,-14.700267887660734,-1.540563270781227,-39.88755819704107,1.3964407,11.96854,8.794764,2,2,2,2,3
3672,-22.697450827626646,6.372518149463682,-67.12434999205351,-1.9431053,-12.186374,-8.390493,1,2,2,3,3
5204,-4.534080844996629,-2.2784086185697814,-10.354562472678582,3.6993103,0.6195578,-22.85009,3,2,1,1,2
5578,-11.140053946521029,-4.5827037425171735,-27.26322290315253,0.5558386,-18.40341,-7.652577,3,2,2,1,5
8128,-5.544716260317501,-2.6225288537399933,-12.877223933436355,14.192178,-11.723383,8.876462,3,2,2,1,3
3387,-8.038321957778715,-3.2615288773774354,-20.650180255542605,13.210641,2.5010927,-2.6655443,1,2,2,1,3
8237,-3.1736889793854526,-1.8192612169480271,-6.98834890236447,1.3279628,4.714177,1.0145394,3,2,2,1,2
1626,49.414099884911565,-3.0254784148478704,-28.800946518439687,13.362173,-3.857436,-0.5549962,3,2,2,2,3
5479,0.3555283894102594,37.41007709852104,4.036404374537708,7.4628916,-10.692695,-5.4063582,3,2,2,17,3
1560,-9.198391859065321,-3.891020387631192,-22.181484762776616,3.7217278,15.434727,5.6163692,1,2,2,1,3
4139,-13.61536309430718,-5.484570044320208,-33.903709591010774,0.42361808,10.837156,3.2493315,1,2,2,12,3
5026,-8.932050037305444,-3.7971468197131353,-21.49238355533366,-0.77111095,23.379704,6.3355255,3,2,2,1,4
7749,-2.8777656275606,-1.719963185651673,-6.260217077704005,-17.11096,10.842565,-12.349773,1,2,2,13,5
2315,-12.11000933508662,-5.034878926966918,-30.45049883059331,15.543756,-0.4249994,-1.3500603,3,2,2,1,4
8210,-1.4568322108004368,-1.2458260029020327,-2.7823184418229974,-1.7105438,-2.033091,4.5359793,2,2,2,2,3
5059,-10.586042266206482,-4.3839970542840385,-25.802491576358722,-5.27259,19.262215,-12.060238,3,2,1,1,3
777,-27.677378458115008,-11.259361876116143,-76.50301088899114,-7.7603874,10.477884,-9.477419,3,2,1,2,4
549,-1.466830056937502,-1.2491474131033797,-2.806689893185164,-1.2775626,17.44851,-14.702803,3,2,1,1,4
6124,-5.4773149047519825,-2.599494405013813,-12.708360537918741,5.9277725,11.612583,13.647134,3,2,2,1,5
4132,2.3190628728793867,-0.0040520795585577635,6.342244802208778,-11.382108,-9.262387,12.5403595,1,2,2,1,6
7820,7.9633261675537,-11.728931190953306,-74.05035600518758,2.6166582,12.409906,-6.470367,1,2,2,1,4
2026,-3.7972771072082514,-2.0291736026697205,-8.52740797814719,7.588649,4.8977556,-1.35728,3,2,2,2,5
5533,-11.995410517169475,-4.891700407125949,-29.536289644379426,-8.333177,-11.25786,11.333571,3,2,1,1,3
3293,-7.6611410505743285,-3.352364721130482,-18.228813330320897,12.3590355,18.92064,5.4120116,3,2,1,2,6
2453,-15.11392249465825,-6.042431276406882,-38.021676049897316,0.4534053,-1.3633454,11.5081,1,2,2,9,4
1692,-2.2376085548272426,-1.5058241378628356,-4.689727125368558,0.30301726,-2.9130425,5.427992,3,2,1,1,3
6258,-3.3532014817124596,-2.3014969955527897,-4.845394996732351,-10.371372,-2.1035273,9.624326,3,2,1,2,3
1882,-3.3768698810821913,-1.8875556408055592,-7.489102291615037,-13.957201,9.896443,7.96223,3,2,1,2,3
1906,-19.516050930962376,-7.152491238297222,-51.12751201337784,12.713877,8.451327,-1.4528546,3,2,1,2,2
4147,-16.25365399530984,-6.410213275425979,-41.71066962047184,-1.3361409,11.272988,-2.1627343,3,2,1,2,5
4840,3.9809942792351487,3.039676987430269,-3.7485058706052325,-4.3328424,-1.1373855,2.4506829,3,2,2,1,3
7942,-4.227171063734139,-4.088662467108172,-0.6269031379380529,-13.105111,5.7987723,-5.221853,3,2,1,1,5
1547,-16.776999074701862,-6.672787345173663,-42.68607683631433,18.690908,-3.0768385,5.2302074,3,2,1,2,2
3195,0.20906575741816558,-0.6950384424383188,1.2613412686733645,5.1343184,-2.3870773,-3.8331351,2,2,2,2,3
1939,-0.9554137855992925,-1.0795004275859195,-1.561694330339266,1.2853316,-5.90732,-2.1769798,1,2,2,1,3
3923,-3.394699340864822,-1.8935531732805198,-7.5330765960195585,1.7987238,6.165726,-3.0336137,3,2,1,1,6
4857,-4.178350321711409,-2.1694276775162495,-9.398610601525297,1.4443163,-5.804593,-11.436652,3,2,2,1,6
922,-1.8181273063202101,-1.523318173034771,-4.593152390616071,-10.311207,10.025062,-5.200065,1,2,2,1,3
7195,-4.0117734572978065,-2.1015920249252775,-9.058328848543864,-0.8910193,-1.4630533,10.226972,3,2,1,1,3
3039,-1.4408575655516938,-0.6806586345310193,-5.609855838413755,1.0106385,3.5775998,-10.802878,3,2,2,2,3
2018,73.63910637677472,20.5001187191104,-61.170398587568414,-13.144766,-0.6755567,-6.5974097,3,2,2,1,3
6016,-10.76875879494319,-5.70995425282484,-20.023127606542968,-13.000637,1.412855,4.756462,3,2,1,1,5
4513,-4.173329543945554,-2.156211025761799,-9.45874581342684,-2.8449004,1.0932332,4.862805,1,2,2,1,3
6141,-12.771656985252797,-5.12889164425488,-35.289121328647035,-7.9385247,5.091634,3.3539772,3,2,1,1,3
3138,-12.738307294117893,-5.162312769910474,-31.528719024847142,-16.977608,7.944595,-8.0962305,3,2,2,2,3
694,-8.983006239348567,-12.086046560474637,35.49058606796888,-4.7218485,-10.178286,7.870079,3,2,2,2,3
3398,-11.278631601394709,-4.632581091783505,-27.63000103427611,9.741701,-1.7910136,5.6997805,3,2,1,2,3
259,-1.8429552971167367,-1.3742475029373846,-3.7245405347081637,-0.21107483,-0.8046852,5.370346,3,2,2,2,3
4039,-9.848769281661156,-4.121248379096919,-23.87206623768837,-16.27822,-1.2590498,-2.1667702,3,2,2,1,3
1976,-6.505372542539055,-3.939958582182057,-11.512026084764878,-11.394974,-5.4750924,4.0608263,1,2,2,12,5
3112,-9.688549424626801,-4.064398715332079,-23.454540004673404,-1.5726911,15.196616,6.9902763,1,2,1,1,3
7666,-8.744078326515352,-3.6251812221293034,-24.59606108665485,11.402044,1.9845552,-7.551602,3,2,2,1,3
4761,4.0494446105808475,0.40902503677572394,9.506239536513075,5.528575,0.52971303,-3.1148646,3,2,2,1,3
2227,-14.727039459410365,-6.057422138215351,-36.65505676145295,0.4446141,-6.267233,-6.8881345,3,2,1,1,4
3688,-7.410223615373863,-3.2651487580331056,-17.589108543336376,-15.706322,-12.98318,-2.1353467,3,2,1,1,4
5720,-19.34048674661723,-7.479039487589452,-51.470170969909915,5.423352,-5.1294746,-5.5433416,3,2,1,1,3
4320,-4.61702560387966,-2.3065510232143986,-10.560867786861074,15.247844,15.226036,1.7802397,3,2,1,1,2
5310,-2.4971161184310953,-1.5925239712299986,-5.325627384780989,15.841968,-12.038581,5.539077,1,2,2,1,5
5845,-18.0031949795519,-9.305051861782859,-32.12371977920303,-11.52505,-6.740059,-6.9594846,3,2,1,1,3
732,-3.958043818609518,-2.0834412720056306,-8.925262008214352,9.852005,5.275682,-1.8742584,3,2,1,1,3
241,-17.852192143280018,-7.086939125993044,-45.75786037470333,1.6747544,-4.5334992,0.37415195,3,2,2,2,5
3984,-17.668354057337677,-7.015747575748017,-45.22939996585487,6.4438314,2.0482502,6.495916,3,2,1,1,4
5450,-0.6430143404550299,-0.9761178232578329,-0.8028024016865727,-6.9792867,1.3403109,-3.6515312,3,2,2,1,3
4781,-13.148218339687498,25.57966941397879,-31.539975990573815,-7.180778,8.902167,5.465184,3,2,2,1,3
3540,-2.0044157711978494,-1.4280386313737556,-4.119149104457911,0.83818316,0.22910544,-7.1586733,2,2,2,2,2
6935,4.319218099470894,0.6455712109894995,11.129959230970284,4.128055,-5.9848595,2.2103739,3,2,2,1,4
5636,-2.4846658171293408,-1.5883610747738923,-5.295096116459462,-12.862057,11.418587,10.746492,3,2,2,1,3
6169,-0.7280061086951711,-1.0042261355167994,-1.0091501465110637,-8.112443,7.173035,12.886859,3,2,1,1,5
482,-5.623940403507352,-2.6496195253392023,-13.075824602085056,-4.725643,-3.478503,0.33834556,3,2,1,2,3
4752,-21.7827176538833,-8.648547470236174,-57.39882312433919,0.15061949,17.277395,2.6007664,3,2,1,2,4
7229,-21.613711720787865,-11.604303460120077,-48.80743752178963,0.3270115,-8.495998,-12.23066,3,2,2,2,3
2940,-13.419755085152014,-5.4226635720312455,-33.267800565347024,-3.979938,13.972124,2.893842,3,2,1,1,3
7543,-1.6701927079152934,-1.316750603263183,-3.302712044340766,5.275507,1.1145936,5.144918,3,2,2,1,6
1982,-12.63620852809158,-5.124995504702143,-31.253862526594475,3.9855995,-6.1607404,-0.90867764,3,2,1,1,3
1533,-36.983907916544275,-164.15050142373028,948.9461184533272,-2.1268203,-9.218443,10.562588,3,2,1,1,2
4210,-1.694885977547226,-1.3249650011170835,-3.36297959261521,-3.6668117,-4.728761,2.1717014,3,2,2,1,2
5259,-0.4183228565199587,-0.9018722650133033,-0.2576956884854924,5.126027,8.789975,13.550347,3,2,1,1,6
7496,-10.303884071146287,-4.283216964573193,-25.061915870527628,-15.0425415,-2.3966112,9.573885,3,2,1,1,3
8222,-1.9196149685449901,-1.399780188740604,-3.9118506181579993,3.1657243,-16.975098,-14.449736,3,2,2,1,3
4067,-17.054696071423912,-6.7792438798751755,-43.47510109527779,18.707577,-8.714166,-2.6008732,3,2,2,1,2
5498,19.76144448052828,8.239582163819998,-57.23239809138455,12.38371,-4.0257983,-1.1792951,3,2,1,1,4
2274,-5.007527440083524,-2.4265762365157366,-11.647132733888126,3.739562,2.90064,-11.335422,3,2,2,2,3
3642,-3.9925079879084566,-2.095083021734722,-9.010610151743936,-8.157541,4.477027,-16.657791,3,2,1,1,3
5117,-1.0243070470773246,-1.1023241432351185,-1.7292139349409175,6.9877934,-6.008882,20.488268,3,2,2,2,6
554,-15.404341222746211,-6.151637285976716,-38.828862199388425,2.4357295,13.013462,10.878314,3,2,1,1,5
5633,-6.431799099257009,-2.9268595833347595,-15.108398428732968,10.122205,-8.077698,-18.564438,3,2,2,1,4
5486,-15.822919540661001,-6.356506191881574,-39.833264607251465,-9.132578,-4.1640387,-9.691753,3,2,1,1,3
3753,-5.1908457955509055,-2.5017298745545777,-11.991667856623547,-3.1021287,0.79781973,5.736722,3,2,2,1,3
8249,2.9518282752569185,0.20195629528883938,7.859233410134702,6.829215,-4.326719,0.30147082,3,2,1,1,3
942,-7.10974808195444,-3.16095803789965,-16.824981744132725,-8.344851,-16.452566,-5.5054226,3,2,2,1,3
2218,3.52944401212452,0.38959298575889756,9.241949161075516,6.862652,15.18728,-15.872871,1,2,2,1,3
3581,-15.611810073827348,-5.872667697593161,-41.0866776621618,12.6917715,5.033869,3.9096413,3,2,2,1,5
2181,-5.805227455185562,9.963103389369666,-12.597216590787525,9.1384945,-1.6305019,-9.376029,3,2,1,1,5
3396,-9.46140323093486,-3.9839519475367657,-22.863792743218188,-9.356733,-18.98013,-5.614856,3,2,1,1,4
1512,-7.985724507285685,-3.465473764023314,-19.05854177090109,6.2865744,1.7349895,21.46992,3,2,2,1,2
310,-12.367038799175521,-5.026807141671372,-30.530823976958832,-3.5386574,8.626412,16.251669,3,2,1,1,4
6930,-1.6879346871358492,-1.3226524776939739,-3.3460131049387942,4.7179623,-6.616197,-15.664907,3,2,2,2,3
4607,-46.06610273284317,70.2034207016394,-121.71032831816669,-8.675099,-6.0928154,-7.7724223,4,2,2,1,3
921,-7.21592872174917,-3.1853205721050575,-17.012636983991303,12.912219,-1.8769722,2.2314339,2,2,2,2,3
7463,-14.009000125623766,-5.630207855721407,-34.977925233068305,-5.8037944,3.7116344,5.5808167,3,2,2,1,3
3037,-7.616796397788521,-3.33693702802265,-18.115650581570645,-9.399766,-8.084297,-10.988684,3,2,2,1,5
4404,0.0028398391758491966,-0.7629501197637809,0.7625010893498646,-4.759323,-1.8754567,21.74922,3,2,1,1,3
6247,-11.861900826874393,-4.910718668649265,-32.285256646394934,9.437782,-10.305868,2.049509,3,2,1,2,3
5142,4.351490294466709,0.6560180895666838,11.2070551293329,6.3302474,-0.093268506,-2.3769891,2,2,2,2,4
7283,3.6382678326412665,0.4249025661481223,9.502262851907131,7.7006917,14.891595,16.302666,7,2,1,1,4
2468,0.7654506474073847,-0.5121713451886044,2.605001571145587,6.3511596,-17.25616,7.025924,3,2,2,2,4
1048,-3.882594444922719,-2.057965120856944,-8.738489332352266,1.0069609,6.52293,-16.908243,3,2,1,2,3
180,-1.4700967200321036,-1.250232682899821,-2.8146532286316317,-3.859794,2.3275852,-2.5381243,3,2,2,1,3
3867,-24.492178214490593,-9.497173095074183,-70.87505024433838,12.250785,2.2349155,-3.9606009,3,2,2,2,3
4233,-15.7847337761877,-6.485955681048072,-40.22529858112363,-2.1850047,-9.553654,-12.618952,1,2,2,1,3
7796,-11.85090375567229,-4.8393059686517566,-29.15071866648828,-17.111174,-3.424356,10.425466,1,2,2,1,3
6499,-18.345735524557032,-7.5477191276576,-47.74578226428367,-2.9162219,13.721724,-0.032331295,3,2,2,1,3
2053,-0.5190278435102825,-0.9351371503121122,-0.5019351520718306,-17.359129,2.6742203,7.436817,3,2,2,1,5
5681,-9.692400857852558,-4.065764262081517,-23.464568521400945,2.323522,-2.1483955,-9.751034,3,2,2,1,3
5953,0.9127562109347386,-0.4638401227614844,2.9602360868345734,-1.1141593,2.3181138,3.5204542,3,2,2,1,3
478,3.969628591727681,0.5323412291264227,10.294564984225145,-0.13348316,-2.2329738,2.8218155,3,2,2,1,3
139,-8.015560927914345,-3.4758874557319035,-19.134939361973785,12.786009,15.502616,6.515314,3,2,2,1,5
6132,-14.184913905613087,-5.695497212299389,-35.45968289058985,0.7942239,6.629246,-1.7772702,3,2,2,1,3
2538,2.1190543798300454,-0.06927498815869589,5.862189739442054,-1.8048056,-4.5198674,-0.26415265,3,2,1,1,6
4880,-3.441012099510891,-1.9091354908559053,-7.647326292434642,-0.008121913,15.707993,-15.462458,3,2,1,2,5
1246,-1.192425820186647,-1.1580586731216622,-2.138259832408381,10.806355,1.9780562,2.9538662,2,2,2,2,3
2946,-8.285324935057584,-3.570169370138451,-19.826668648484386,4.827591,4.437355,6.375907,2,2,2,2,3
672,-6.8632366672645295,-3.075680828541431,-16.199625502986006,11.593859,5.0157743,-12.389203,3,2,1,1,5
7344,-9.914477263035554,-4.144588542945729,-24.04350044639958,-5.075307,6.2877855,-2.1634176,3,2,1,2,3
4955,-7.874875091049245,-2.9504568715785933,-17.082958843691983,-11.702787,3.2210124,-1.9557716,3,2,1,1,5
1460,28.56085252589768,31.002614081610552,-57.235715358187946,1.444197,-5.3003135,12.311914,3,2,2,2,3
8120,1.0631152557534471,-0.4145420281397907,3.322626514196999,-2.4511135,9.961139,-0.13914125,1,2,2,1,3
3020,-12.311101950308748,17.527003216050343,-28.72789806996301,7.5190887,-0.22164099,-9.419304,1,2,2,17,3
2672,-4.867409459511184,-2.3916110331196405,-11.18441861304807,13.60953,8.069789,11.443807,3,2,2,1,4
1340,-14.084808291165315,-5.610615720540154,-38.7847600504468,-8.258353,5.9767737,3.9716587,3,2,1,1,3
5938,-11.712732409432274,-8.19530792921262,-14.537514175919256,-11.354691,-6.5194316,2.5898094,3,2,2,1,2
2944,-3.2639060808960796,-1.8495737320932744,-7.210611853611846,5.3239975,2.018736,-9.008123,3,2,2,2,6
7234,0.3741610204412142,-0.6407233261802203,1.6603687297275653,-1.4659895,-4.2651896,-6.489699,2,2,2,2,5
1486,-14.548377014299119,-5.951012293111691,-36.71198593276578,2.9318478,13.068973,-1.5603346,3,2,2,1,3
3666,-4.436018383079654,-2.245159456382562,-10.110819370424874,-3.1467967,-0.24711992,6.008646,3,2,1,1,4
5381,3.0389375923012745,0.23027801173032447,8.067875750613204,-0.020501584,5.3394175,-1.0460445,3,2,1,2,3
381,-17.64807491485032,44.143343331243564,-39.79125999926391,-9.4096985,-10.201614,-1.0319434,3,2,1,1,3
362,-6.863718635321372,-3.0758473835106326,-16.200846837953332,1.6016029,7.0536265,-1.8276551,3,2,1,1,5
