label,Iso-map,,,RandomTrees,,,t_SNE,,,IsomapClustering,Random_TreesClustering,t-SNEClustering,LouvainClustering
1171,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-4.04121,1.30773,2.50731,2,2,2,1
1172,-512.22006,17.81977,-194.42453,13.27967,-0.118,0.36199,9.04064,17.5026,15.28684,1,1,1,3
1173,-905.9693,10108.70553,-6802.41359,12.2364,1.62953,0.11292,5.48246,-6.85399,17.68378,1,1,2,2
1174,-411.27011,2525.78345,-1776.69975,13.31884,0.97566,-0.4456,2.07399,-4.28289,14.45821,1,1,2,2
1175,-581.97555,11033.59557,-6233.87051,12.62682,0.96181,-0.70278,3.2327,0.14354,19.12372,1,1,2,2
1176,-408.77751,7.77481,-161.31731,13.37774,-0.42094,-0.44899,-13.7225,10.6591,0.67723,1,2,12,4
1177,-158.40966,-15.1618,-69.68851,13.76831,-0.35442,-0.82891,16.6875,16.73026,11.14331,1,2,1,2
1178,262.26296,-3477.70654,-3958.40689,12.18903,1.98748,-0.60123,-12.23752,-13.75473,-4.6858,1,1,2,6
1179,-679.62188,18.1825,-68.22531,13.60682,-0.28849,-0.19821,17.56696,-14.35324,-7.81034,1,2,1,3
1180,-1180.49174,69.56434,-314.40145,12.76643,-0.31909,1.23652,18.63111,-9.62274,-7.37772,1,1,4,3
1181,-401.67257,7.51527,-155.8519,13.61824,-0.2025,-0.11784,-12.37022,4.82957,-1.55875,1,1,2,2
1182,-320.53541,-115.3796,-245.94971,13.1741,-0.2864,0.6978,-11.66074,-4.72368,0.90919,1,1,2,6
1183,-766.20131,-67.6123,-485.62814,13.66761,-0.26645,-0.47394,-9.1395,4.35984,-9.36306,1,2,2,6
1184,-852.9305,131.8189,266.86252,13.53623,-0.48875,0.13919,18.39448,-0.69945,1.67256,1,6,2,2
1185,-1393.2368,25.9457,468.87549,12.70416,-0.88801,2.65839,1.90243,4.78644,-12.01675,1,1,2,3
1186,-1594.28402,237.2253,-710.50728,11.9335,0.4259,0.49555,-0.94873,12.98644,10.92325,1,1,2,4
1187,-300.97428,-1.8729,-119.94438,13.60928,-0.91588,-0.46611,7.06336,-4.95397,-0.49431,1,2,2,6
1188,-810.37734,-52.85841,-238.43073,13.11486,0.64864,0.19362,6.65885,-1.67005,-0.84606,1,1,2,4
1189,37.9886,-33.46741,-0.46553,13.84033,-0.50994,-0.66122,-10.32061,-19.83455,-5.81039,1,2,1,4
1190,-721.21569,85.28802,-268.4227,12.90235,0.9432,-0.50514,4.27166,-11.65343,-1.55607,1,1,2,2
1191,5974.57843,-4408.37476,1314.93587,13.50691,1.0274,-0.62718,-7.013,-8.49822,11.50251,1,1,2,5
1192,-691.73936,35.43232,-241.44998,13.32087,-0.48265,0.3076,19.61843,-6.61334,3.83519,1,1,2,4
1193,1586.87415,9303.08714,-5136.67881,12.33431,2.20238,-0.24556,3.19377,-6.3416,17.30281,1,1,2,2
1194,-1614.28421,-1572.07195,-1652.13263,12.19124,2.1336,-0.12419,2.30879,-20.71683,1.79553,1,1,2,4
1195,-5712.49803,-9.05593,2880.52725,11.49366,-0.65794,4.0261,4.18657,11.73945,-6.5199,1,1,2,3
1196,-150.60601,-15.88917,-66.93782,13.52113,-0.99278,-0.73878,-5.31673,2.51591,-4.80775,1,2,2,4
1197,-774.94251,41.08184,-270.26648,13.10352,-0.4414,1.3949,0.0785,-12.47411,-12.09271,1,1,2,3
1198,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.99765,-0.81767,1.85224,2,2,2,1
1199,22107.73599,17005.06606,7302.02417,11.21084,3.8507,-0.9085,3.89253,-18.90987,15.86948,1,1,2,5
1200,-3403.67729,-2222.29157,-5195.72722,12.59061,-0.06487,-0.49257,-13.91846,-0.43037,-11.17337,1,1,2,6
1201,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-4.13937,-1.28205,1.79186,2,2,2,1
1202,-797.18615,41.32151,-277.04181,12.7468,-0.0632,0.41973,15.70061,12.85303,1.50171,1,1,2,3
1203,-280.33476,-35.63233,341.40527,13.53538,-0.60841,0.22256,0.89258,0.61868,-11.64027,1,6,2,3
1204,228.14838,-51.1905,66.5497,13.54216,-0.59171,-0.69954,-10.97975,1.88199,22.10664,1,2,1,4
1205,-1148.08212,-75.94071,-692.33915,12.98119,-0.37189,-0.05096,-9.65506,5.29375,-4.81878,1,1,2,6
1206,-1572.05568,-95.39074,1564.91036,13.41236,-0.62259,0.80578,16.13765,6.78503,-4.77155,1,1,2,3
1207,-1774.71801,-279.31842,1868.37848,13.29911,-0.40965,0.92482,-6.60836,10.265,-15.0095,1,1,5,3
1208,-903.22809,48.66704,-258.02204,13.46227,-0.74838,0.62928,3.91216,13.6557,-4.22604,1,1,2,3
1209,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-3.80918,0.27068,1.4971,2,2,2,1
1210,-197.33181,-11.5361,-83.71009,13.50015,-0.48002,-0.60635,-15.46857,7.3049,10.88259,1,2,1,6
1211,376.49567,-65.01613,118.82485,13.89404,-1.00839,-0.4314,-7.45094,-7.01606,-0.35052,1,2,2,4
1212,-415.70718,9.56217,-163.3945,13.53698,-0.8878,-0.72626,-21.78226,10.78894,-7.32253,1,2,1,4
1213,-1166.23261,1875.78835,-2024.21921,11.66126,2.19119,1.39645,-1.09412,-6.05043,19.1391,1,1,1,2
1214,-637.9048,9.81353,-279.46557,13.61932,-0.26958,-0.14654,-6.19911,-11.36305,-12.54822,1,1,2,6
1215,-6171.49351,40.70865,-1286.19762,12.43879,-0.37486,0.33596,3.15334,17.6016,-12.73432,1,1,2,2
1216,-394.50576,-8.21415,42.55863,13.65264,-0.08821,0.9465,22.84269,9.28266,-6.60339,1,1,1,3
1217,-6943.93371,-670.20549,10495.49199,11.69463,-0.47071,4.15698,11.15783,6.79792,-10.82786,1,1,2,3
1218,-33.50158,1356.13767,-1118.12728,13.48936,0.41857,-0.58127,7.56776,-6.14939,16.07196,1,1,2,2
1219,-1507.29081,12.83229,-311.23547,12.65102,-0.41614,0.76258,-7.70966,-7.67737,-2.37074,1,1,2,4
1220,-83.57795,-22.13676,-43.3119,13.60676,0.05983,-0.3869,-1.78682,24.34579,-1.46431,1,1,1,4
1221,-730.54662,-226.14119,18.80761,13.45134,-0.48885,-0.23192,-7.88191,-1.93889,0.63957,1,2,2,6
1222,-322.08543,-3.46633,-129.78717,13.84048,-0.63143,-0.54425,-2.91753,15.96905,-17.6976,1,2,1,2
1223,-1166.3023,59.15615,-301.28919,12.40505,0.17424,1.91932,-5.93245,12.46748,-9.42049,1,1,2,3
1224,-3544.41674,166.10883,-263.75791,12.02091,0.52272,2.125,4.83577,13.22291,-3.61439,1,1,2,3
1225,-1498.77509,209.73752,-477.36274,13.05189,-0.1961,-0.16854,18.07447,-1.71697,1.05172,1,1,2,2
1226,-393.05625,-5.37994,-178.73313,13.31481,-0.75228,-0.18432,-4.60751,-9.56622,-11.64038,1,2,2,6
1227,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-3.52102,-2.37489,1.41584,2,2,2,1
1228,-102.50975,-71.57657,587.33952,13.84675,-0.89318,-0.14924,17.86945,1.31976,-4.9699,1,2,2,3
1229,91.64065,-44.08827,7.02708,13.63547,-0.51871,-0.65766,-9.60583,1.32474,-6.71498,1,2,2,6
1230,-2002.3634,9037.14872,-6324.12012,12.25654,1.78705,-0.34877,3.06874,2.70469,21.01454,1,1,2,2
1231,-493.69797,-189.64138,-244.96683,13.10995,-0.30634,-0.11431,-14.74616,-3.66135,15.57112,1,1,2,5
1232,6068.61886,16127.08037,-8434.87088,11.55898,2.56973,0.78704,2.56319,-7.54867,18.13608,1,1,2,2
1233,25763.47971,-1323.89264,1143.0416,9.75618,4.1063,2.00826,-6.46957,-12.33505,18.15897,1,1,2,5
1234,-352.30616,-90.48479,860.92034,13.56689,-0.85152,0.03727,11.49295,-3.85022,-13.12262,1,2,2,3
1235,6694.96947,8188.87779,4041.62511,12.52799,2.74426,-1.28913,4.40755,-14.47525,12.57075,1,1,2,5
1236,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-4.46473,-7.02444,3.30822,2,2,2,1
1237,-2355.47677,5403.81614,-4681.7688,12.63791,0.25832,-0.67258,10.8972,-3.53889,15.05439,1,1,2,2
1238,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.63978,-3.60053,1.66849,2,2,2,1
1239,-856.59302,96.85441,-349.50606,13.06004,-0.06857,-0.26532,4.00888,5.86689,8.5125,1,1,2,2
1240,17999.85722,9547.45439,7046.41276,11.68588,3.21713,-1.46165,-1.82284,-14.7376,13.81347,1,1,2,5
1241,65.29017,-36.012,9.15646,13.76224,-0.69751,-0.61386,-4.37953,0.7424,-5.16692,1,2,2,3
1242,-2236.3704,2517.83625,-2259.51069,12.7602,0.2747,0.73984,6.45516,-6.20273,11.90493,1,1,2,2
1243,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.90032,-1.92137,0.55401,2,2,2,1
1244,-1047.46556,-3378.31187,-3240.59922,12.5274,2.01271,0.03546,-14.0846,-6.88407,6.60192,1,1,2,6
1245,-531.68676,-27.66899,323.90147,13.41419,-0.78947,1.24616,10.5469,-3.81692,-7.81729,1,1,2,3
1246,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-3.97747,-0.64419,0.48375,2,2,2,1
1247,-352.43763,7183.04959,-4357.31534,12.78392,0.76018,-0.09154,5.20487,-0.17936,18.63382,1,1,2,2
1248,-295.72755,-2.36198,-118.09472,13.33971,-0.69088,-0.61576,10.60444,-3.17943,-23.56868,1,1,1,3
1249,-413.97029,2.06284,-173.94211,13.48191,-0.22345,-0.23845,-4.47831,-9.09683,-11.33986,1,2,2,6
1250,-701.45726,71.69672,267.61523,13.21761,-1.21779,0.63154,8.11254,-5.01487,-14.15671,1,1,2,3
1251,-3284.9129,31.11193,839.26802,12.44042,-0.13832,2.98618,-2.14053,18.09317,1.77278,1,1,2,3
1252,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-7.26303,2.28374,1.12563,2,2,2,1
1253,-804.91767,2850.26117,-2224.0451,12.52805,1.46783,-1.204,8.26379,2.63378,17.77181,1,1,6,2
1254,-126.64,-58.8838,-35.57153,13.83019,-0.88511,-0.4255,1.30261,2.14523,-8.54983,1,2,2,6
1255,-566.20722,7303.54162,-4652.38096,12.74929,0.66075,-0.3444,5.24684,-0.18906,18.63127,1,1,2,2
1256,-449.51557,12.15823,-171.36033,13.66383,-0.65366,0.07795,-5.65592,-5.27675,-0.84312,1,1,2,2
1257,-6310.57292,54.23147,-1417.51737,12.70545,-0.27687,-0.18838,1.71242,16.99364,-13.58746,1,1,2,2
1258,-329.19235,-5.6468,-145.45321,13.8356,-0.59305,-0.7389,-4.28173,-13.47082,-12.77621,1,2,2,6
1259,-1207.07661,82.20264,-440.35259,12.57919,-0.1353,1.72961,-0.27049,-18.32909,-4.10337,1,1,2,4
1260,6836.61809,11133.56139,-1486.98611,12.097,3.14721,-0.7647,3.29335,-9.40322,13.56941,1,1,2,2
1261,-871.96621,9.3155,-252.76657,13.55962,-0.7843,-0.52908,0.90308,14.84409,-9.57384,1,2,2,2
1262,-1248.29695,84.92665,-484.14419,13.06001,-0.17498,-0.12556,0.44237,12.18899,15.13666,1,1,2,4
1263,-401.15234,-8860.87379,8156.47921,8.25853,3.30378,4.65595,-14.51885,-8.29536,12.10559,1,1,2,3
1264,-1876.57459,-369.73076,2353.08289,13.33902,-0.64349,1.18133,4.23259,8.86725,-15.83493,1,1,2,3
1265,-650.29404,30.69262,-243.11588,13.3206,-0.03307,-0.64079,-5.12598,-5.56697,2.52804,1,1,2,6
1266,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.87483,3.2208,1.00301,2,2,2,1
1267,-6513.13756,2170.75681,-2612.06536,11.06136,2.05928,2.0352,0.68772,19.62501,-13.60124,1,1,2,2
1268,-614.2186,6711.60413,-4012.3545,12.88168,0.55498,-0.51581,2.60173,0.62186,18.5791,1,1,2,2
1269,-2689.57509,13.34366,1680.88647,12.61226,-1.14238,0.85591,2.18799,3.17076,-11.71597,1,1,2,3
1270,-973.21448,58.16477,-329.40614,13.09327,-0.53123,1.51218,10.86324,13.204,-3.91177,1,1,2,3
1271,434.11074,-70.38565,139.12659,14.01688,-0.84812,-0.78787,16.05675,-18.1532,-10.48885,1,2,1,2
1272,-2099.21132,169.57108,-423.53916,13.31032,0.04679,0.46997,11.12875,11.06978,3.12481,1,1,2,3
1273,-4341.46336,-207.14138,4898.067,13.0124,-0.74663,1.38663,14.24052,10.81489,-13.43615,1,1,2,3
1274,-1329.65952,3057.6643,-2474.73164,13.12908,0.26811,-0.57529,-2.37869,-1.91934,18.30067,1,1,2,2
1275,-1303.86561,21.85224,-536.88855,13.05602,0.76179,-0.18757,12.34919,-10.82398,4.8706,1,1,2,4
1276,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-5.89274,3.30089,1.3618,2,2,2,1
1277,-791.86947,-66.8959,-498.2307,13.64521,-0.61134,-0.55278,-9.12989,4.35313,-9.37353,1,2,2,6
1278,-1747.21303,28.93904,460.43896,13.00211,-0.5037,1.00721,6.56685,-10.72434,-12.9857,1,1,2,3
1279,-2541.0677,201.32169,-933.95424,12.59464,0.28855,1.25369,0.41254,12.11673,15.31075,1,1,2,4
1280,-976.60989,-253.25365,-807.34217,13.12044,0.58657,-0.24223,-9.92701,-4.58714,-11.49266,1,1,2,6
1281,-4662.30783,220.42525,-962.15101,12.54733,0.02677,0.17954,0.54326,17.27416,-11.0769,1,1,2,2
1282,24234.42033,-7462.65633,-991.52771,11.27626,4.06529,-0.61154,-9.32862,-12.6592,11.94269,1,1,2,5
1283,-5265.38669,282.42263,-966.28568,13.07769,0.19445,-0.15166,5.08941,20.96835,-3.49138,1,1,2,2
1284,-307.04142,-107.82968,1120.71044,13.83428,-0.94381,-0.33844,15.17613,6.46813,-10.78058,1,2,2,3
1285,686.8396,6611.84877,-4423.2816,12.5317,2.11765,-0.92513,-0.18725,2.88979,20.33944,1,1,2,2
1286,217.50278,-49.17859,61.88625,13.84818,-0.56509,-0.58466,5.77762,-3.80189,5.05173,1,2,2,2
1287,-729.98823,3300.99279,-2135.11131,13.05687,0.52637,-0.85686,0.1949,5.30503,18.94948,1,1,2,2
1288,-2760.13564,2.8848,-1045.44688,12.41692,0.18729,0.73279,11.58427,-10.73304,7.8092,1,1,2,4
1289,-2793.30598,-67.16443,-1048.39339,12.9642,-0.50771,-0.05294,2.99413,-15.32415,3.00598,1,1,2,4
1290,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-4.49362,2.5764,1.3802,2,2,2,1
1291,-5718.38904,-713.4823,8816.80478,12.25948,-0.04554,3.87638,16.48664,6.07369,-5.03416,1,1,2,3
1292,3812.64511,-6236.19158,-3173.01524,11.56709,3.93246,0.75729,-12.67404,-6.47412,14.54919,1,1,2,5
1293,-1466.45128,85.16469,-245.37007,12.73307,-0.39665,2.31851,-2.38194,12.34995,-2.32122,1,1,2,3
1294,-895.85426,27.43971,-108.32195,13.13675,-0.4344,0.43063,1.37548,3.2634,-22.69348,1,1,2,3
1295,-1615.24132,238.20854,-535.42609,12.89792,0.40218,0.19901,19.84628,-2.16441,7.07129,1,1,2,2
1296,241.19647,-69.07712,122.50259,13.78189,-0.78422,0.14347,3.60458,-14.43661,-17.1999,1,1,1,3
1297,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-6.49322,4.6691,0.44448,2,2,2,1
1298,-542.22291,3.03955,-194.38939,13.49877,-0.77521,-0.19004,-4.98498,-3.48893,9.21257,1,2,2,4
1299,5459.58288,17633.80576,-7643.58638,11.50657,3.21552,-0.41115,2.45564,1.01303,23.02612,1,1,2,2
1300,270.07343,1161.41824,-1450.82252,13.1133,1.01568,-0.0885,-8.3505,-3.98556,15.43256,1,1,2,5
1301,1331.52739,-4396.22222,-1887.641,12.11638,1.89173,-0.01625,-14.37927,-5.55407,11.09293,1,1,2,5
1302,890.63425,4391.16729,-2090.92667,13.26373,1.23759,-0.45002,1.14004,-4.21346,16.8528,1,1,2,2
1303,17615.90668,8842.70581,-2708.95338,10.65879,4.5564,0.92129,-2.34613,-7.24251,15.75215,1,1,2,5
1304,-1430.21613,2058.76886,-1994.58513,12.80893,0.83469,-0.88423,8.82224,1.96122,18.0486,1,1,6,2
1305,-493.06882,3.1477,-209.51065,13.1505,-0.13099,-0.07556,-13.88709,3.78928,1.47148,1,1,2,6
1306,-365.48696,5.93934,-141.93636,13.13064,0.56603,-0.77872,-8.26076,-0.68724,9.2029,1,1,2,5
1307,-629.62697,42.46098,-251.72532,13.28428,-0.68111,-0.58773,4.89656,1.76608,4.334,1,1,2,2
1308,-607.11914,26.66723,-227.88949,13.24703,0.23195,-0.01878,-0.66947,-1.38572,6.14487,1,1,2,6
1309,-3012.82902,-6244.46809,-3971.60947,11.76668,2.6133,1.39811,-15.28793,-4.05914,5.30595,1,1,2,6
1310,298.53751,-60.49936,136.90079,13.56281,-0.73858,-0.30921,8.24256,-11.51324,-14.0951,1,2,2,3
1311,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.90066,2.46176,1.94026,2,2,2,1
1312,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.38993,0.51571,1.62511,2,2,2,1
1313,-795.67042,-234.2897,-289.88147,13.15259,-0.43874,1.14836,8.75156,9.41018,-1.20513,1,1,2,3
1314,-867.76657,47.18733,-280.692,12.58714,-0.51314,2.28725,1.324,8.50768,-4.3989,1,1,2,3
1315,-4796.2677,-7883.87314,-10629.26878,11.49495,1.77108,0.73016,-14.04221,0.83109,-14.91594,1,1,2,6
1316,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-2.52239,-0.48349,0.91968,2,2,2,1
1317,6548.69216,-5437.07648,-4145.9621,10.93646,4.17034,1.64976,-12.66645,-6.48706,14.55221,1,1,2,5
1318,6851.05998,-5121.83887,-4384.41348,10.94943,3.92166,1.14171,-12.66302,-6.48898,14.55406,1,1,2,5
1319,89.03713,-38.22527,17.52553,13.73988,-0.13295,-0.61244,-4.40004,0.28085,-1.69555,1,1,2,2
1320,3457.4855,17637.35495,-10300.27537,11.1859,3.79059,1.59635,2.5142,-7.25179,20.35185,1,1,2,2
1321,-4569.85907,-606.78153,4698.75083,12.83959,-0.69526,2.52529,-2.412,9.52041,-13.48258,1,1,2,3
1322,709.6608,-175.11334,158.65495,13.29083,0.52302,-0.70599,-9.84695,-4.99218,12.05266,1,1,2,5
1323,832.70874,-10753.40535,-9642.32401,11.96858,2.46021,-0.38167,-13.03339,-13.18144,-0.09508,1,1,2,6
1324,-206.54467,-10.67508,-86.65599,13.25807,-0.03017,-0.45883,22.67226,12.81484,2.50745,1,4,1,2
1325,-543.46128,-116.1842,263.51589,13.69965,-0.87452,-0.00531,-1.19606,0.42299,-17.0114,1,2,2,3
1326,297.27968,-57.63342,90.91088,13.62081,-0.75045,-0.52855,5.22447,7.34587,1.9935,1,2,2,2
1327,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-1.96401,-5.36965,2.16069,2,2,2,1
1328,-798.54278,850.94825,-864.97792,13.11185,0.73672,-0.60841,7.13712,-0.73963,14.69609,1,1,2,2
1329,-3226.09478,-5327.98354,-7402.7733,12.29725,0.76644,-0.27164,-14.19891,-0.12182,-15.33417,1,1,2,6
1330,296.32513,-67.20707,196.87029,13.94982,-0.936,-0.51187,-1.09794,4.61903,-10.08946,1,2,2,3
1331,9160.20358,-12973.76693,-3617.08021,11.57745,3.90333,0.02497,-11.18695,-17.21841,-0.65316,1,1,2,5
1332,-543.34197,21.12024,-210.16168,13.57897,-0.5398,-0.49514,-2.15587,17.49191,8.54865,1,2,7,4
1333,122.53583,-41.34741,29.33117,13.64685,-0.15101,-0.78501,4.47976,-0.97533,4.26532,7,2,2,5
1334,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-1.71569,-2.39273,-5.13845,2,2,2,1
1335,-513.2697,17.91762,-194.79465,13.29378,0.07556,-0.16618,-2.60029,13.33895,-20.54631,1,1,1,2
1336,11.08585,-31.18363,-6.67041,13.6597,-1.03803,-0.6703,5.9919,7.50761,6.29226,1,2,2,3
1337,-682.48582,33.82236,-255.8845,13.19295,-0.63203,0.47071,4.33162,-0.3815,-0.15118,1,1,2,4
1338,-2990.38675,2157.59529,-2828.06259,11.95274,1.15035,-0.27207,9.35372,6.86954,16.88343,1,1,6,2
1339,-4390.04739,-191.29507,4766.51497,12.62116,-0.39123,1.46505,14.15447,10.32897,-13.08947,1,1,2,3
1340,9074.44461,-13129.91673,-1743.99196,12.84669,1.40661,-0.84848,-13.89957,-15.80486,6.75342,1,1,2,5
1341,-4977.99803,-3557.71414,-7992.6823,11.81428,1.49378,-1.02044,-23.78388,-4.19677,-0.62347,1,1,2,6
1342,-3720.34014,-2630.45846,-5524.02563,12.04637,0.41021,-0.47324,-15.93482,-1.31464,-3.72745,1,1,2,6
1343,-586.79887,24.21239,-214.76029,12.91944,-0.49946,0.21479,-11.73243,-2.23033,0.86093,1,1,2,6
1344,-9857.10581,-1098.58649,11103.14772,10.01072,0.2647,4.66931,8.33569,9.30774,-7.16665,1,1,2,3
1345,-4640.28751,-3111.40495,-7301.38781,12.59675,0.84483,-1.06552,-21.99586,-5.34309,-0.66111,1,1,2,6
1346,7456.8624,17582.05225,-9778.79354,10.98956,3.44056,-0.53154,1.94889,-1.77071,23.68254,1,1,2,2
1347,-156.0717,-114.25721,582.86603,13.75896,-0.56019,-0.76673,3.95216,10.32204,-16.03938,1,2,2,3
1348,-208.4704,-81.8334,-173.843,13.37528,0.107,-0.97564,-21.46942,7.8965,3.41454,1,1,1,6
1349,-42.57701,-25.95832,-28.8606,13.43182,-0.86728,-0.06389,-19.36457,7.91508,11.59438,1,2,1,4
1350,-616.02817,4178.82169,-2856.16756,13.28231,0.32276,-0.30174,4.35088,-2.95375,15.84376,1,1,2,2
1351,8256.27159,-8125.73198,-2339.08161,12.57704,2.66081,-0.45087,-10.8884,-15.20284,1.3294,1,1,2,5
1352,1542.45027,2540.61595,1114.53939,12.18619,3.06795,-0.30161,1.75899,-18.16108,7.2068,1,1,2,5
1353,-3133.20041,-4200.55024,-695.49135,9.74531,3.19835,2.75937,1.44219,-16.33684,2.983,1,1,2,4
1354,-4054.00755,852.95872,-508.13669,11.75827,0.70974,0.83173,16.60961,0.58326,7.02811,1,1,2,2
1355,25129.26376,14432.89945,6522.1719,12.05139,3.57315,-1.63723,2.96082,-16.8513,15.47913,1,1,2,5
1356,-309.02254,-50.27716,355.19301,13.63223,-0.90338,0.07791,5.28834,-1.08502,-8.79016,1,2,2,3
1357,-3057.47848,-1058.32491,-3324.8459,12.83487,0.50736,-0.38046,-20.40101,0.97243,-14.50268,1,1,2,6
1358,-4334.14387,-2693.52176,-6420.02242,11.98509,0.99924,-0.06657,-17.54579,-3.14847,-14.18198,1,1,2,6
1359,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-0.007,2.69256,-4.5079,2,2,2,1
1360,-367.20566,-4.61217,-11.00847,13.24781,-0.70315,0.34669,15.33267,-7.40372,2.22971,1,1,2,4
1361,-446.09834,-55.44743,-272.97821,13.42501,-0.32755,0.29191,-6.38787,0.68255,-13.28212,1,1,2,6
1362,-1929.35507,-237.07801,-683.5944,12.58111,1.13029,0.58323,-6.09723,-2.22866,-9.36748,1,1,2,6
1363,-808.72387,3.92834,-361.33472,13.4588,-0.02512,-0.33041,-12.61337,1.45447,-4.0856,1,1,2,6
1364,162.04518,-45.03544,43.26355,13.49664,-0.79072,-0.13462,0.91128,-10.98773,-1.7756,1,2,2,3
1365,-243.3252,-7.24666,-99.62154,13.02831,0.67799,-0.81209,-7.3236,2.44187,3.60372,1,1,2,4
1366,-8235.63192,-894.15919,13266.90318,11.82681,-0.63016,4.62104,9.55644,5.60389,-11.17697,1,1,2,3
1367,213.06684,-67.96869,74.5508,13.66902,-0.88348,-0.7856,8.74833,-0.26239,-4.90698,1,2,2,6
1368,-3500.20175,-26.10126,2476.70242,12.59707,-0.12773,2.41474,14.63511,9.14669,4.0587,1,1,2,3
1369,-195.59764,-10.05983,-83.58105,13.64887,-0.19472,-0.49433,1.1456,-15.73421,-16.03287,1,2,1,3
1370,-471.66799,13.46097,-180.88351,13.25346,-0.46911,-0.31419,-4.56898,6.66716,-16.59771,1,1,1,6
1371,-4637.89307,156.82752,1593.43116,11.89582,1.68243,2.21002,0.49827,-9.96457,-18.35008,1,1,1,6
1372,-2536.08716,209.02268,-1189.59828,12.53954,0.50762,0.69069,12.62413,-5.16994,6.64692,1,1,2,4
1373,-463.99825,2651.74479,-1823.43577,13.06892,0.80227,-0.26857,10.1404,-1.60373,16.84581,1,1,2,2
1374,374.43691,-64.82827,118.09957,13.81674,-0.8,-0.72118,-11.39013,17.51407,-8.79122,1,2,1,6
1375,-767.60705,-29.88837,-304.5206,13.64599,-0.66782,-0.18052,-6.18496,-10.33702,-4.42954,1,2,2,3
1376,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-0.94352,3.6727,-3.83463,2,2,2,1
1377,-3362.00896,199.12994,-1128.2412,12.53818,0.28396,0.19318,12.12483,-8.64963,5.22228,1,1,2,4
1378,-552.55245,11.65677,-71.13065,13.31927,-0.72155,0.63676,2.14776,9.75883,0.03841,1,1,2,3
1379,-394.5258,-19.2684,-195.72983,13.52475,-0.47995,-0.39968,-1.71002,1.37973,-10.5876,1,2,2,6
1380,472.28783,-74.86215,159.01978,13.94863,-0.8067,-0.73861,1.42786,-11.41367,-15.71088,1,2,2,3
1381,-1707.13829,81.75686,-38.74395,12.06339,-0.75189,1.93383,-3.82116,13.55804,8.68124,1,1,2,3
1382,-249.78084,-16.67022,-122.4694,13.32069,-0.10803,-0.61879,-17.46778,-1.31218,4.85194,1,1,2,6
1383,3067.5346,17611.61149,-9311.29753,11.84051,1.99048,0.0406,3.69763,-5.15052,19.916,1,1,2,2
1384,-1497.20081,-1287.96622,-2806.58037,13.15682,-0.32924,-0.70963,-16.55006,-1.27448,-6.21083,1,1,2,6
1385,1221.4299,-4311.45607,-2560.75884,12.32642,1.33244,-0.48492,-11.11608,-8.58507,9.71826,1,1,2,6
1386,-1662.67872,240.55717,-351.12847,12.5367,1.379,0.17446,14.80641,-0.72938,5.847,1,1,2,2
1387,4901.43572,-6006.40901,-5881.83243,10.72617,3.77637,0.85435,-12.68201,-6.48723,14.54219,1,1,2,5
1388,-474.96278,-132.65119,-350.40853,13.72368,-0.63516,-0.14901,-11.37589,4.7361,-10.57134,1,2,2,6
1389,-1274.01916,84.5907,-424.82032,12.22291,1.74787,0.3535,-2.15947,3.31254,-19.16305,1,1,2,5
1390,-561.23365,22.38924,-211.70807,12.91861,-0.19454,-0.47515,20.56657,-9.72706,-12.98028,1,1,1,4
1391,286.43424,-56.64763,87.05537,13.94006,-0.99278,-0.72765,-4.44517,3.89183,-7.33983,1,2,2,6
1392,2980.81711,-8574.99328,-4814.12323,12.31274,1.68462,0.65377,-14.61722,-14.26954,-2.57242,1,1,2,6
1393,19742.79114,-9511.77861,-1266.20848,11.51836,4.088,-0.66605,-12.07804,-17.25926,0.34716,1,1,2,5
1394,-237.89931,-35.85744,-147.18197,13.44106,-0.34638,-0.66925,-17.4356,-1.2599,4.88022,1,2,2,6
1395,-781.93116,39.17055,-273.16286,13.45628,-0.39368,0.0471,-15.9777,10.68157,-0.58375,1,2,12,4
