label;Anatomy;DegreeRange;region_name;hemisphere
1913;Q14562;1000-3950;DHX8_HUMAN;left
1914;P62191;1000-3950;PRS4_HUMAN;left
1915;O43390;1000-3950;HNRPR_HUMAN;left
1916;Q7Z6E9;1000-3950;RBBP6_HUMAN;left
1917;Q9P2R3;1000-3950;ANFY1_HUMAN;left
1918;Q8TCF1;1000-3950;ZFAN1_HUMAN;left
1919;P34059;1000-3950;GALNS_HUMAN;left
1920;Q99759;1000-3950;M3K3_HUMAN;left
1921;Q96SI9;1000-3950;STRBP_HUMAN;left
1922;Q9Y5X2;1000-3950;SNX8_HUMAN;left
1923;O14672;1000-3950;ADA10_HUMAN;left
1924;Q16822;1000-3950;PCKGM_HUMAN;left
1925;O75879;1000-3950;GATB_HUMAN;left
1926;O60637;1000-3950;TSN3_HUMAN;left
1927;Q96CP2;1000-3950;FWCH2_HUMAN;left
1928;Q04656;1000-3950;ATP7A_HUMAN;left
1929;Q9H6T3;1000-3950;RPAP3_HUMAN;left
1930;Q15424;1000-3950;SAFB1_HUMAN;left
1931;P51531;1000-3950;SMCA2_HUMAN;left
1932;Q8IYT3;1000-3950;CC170_HUMAN;left
1933;Q9Y2L1;1000-3950;RRP44_HUMAN;left
1934;P16949;1000-3950;STMN1_HUMAN;left
1935;Q4G0J3;1000-3950;LARP7_HUMAN;left
1936;Q32P41;1000-3950;TRM5_HUMAN;left
1937;Q16222;1000-3950;UAP1_HUMAN;left
1938;O60503;1000-3950;ADCY9_HUMAN;left
1939;P12277;1000-3950;KCRB_HUMAN;left
1940;O14908;1000-3950;GIPC1_HUMAN;left
1941;O14879;1000-3950;IFIT3_HUMAN;left
1942;Q9NUP9;1000-3950;LIN7C_HUMAN;left
1943;O76094;1000-3950;SRP72_HUMAN;left
1944;O75886;1000-3950;STAM2_HUMAN;left
1945;Q15796;1000-3950;SMAD2_HUMAN;left
1946;P48637;1000-3950;GSHB_HUMAN;left
1947;Q15435;1000-3950;PP1R7_HUMAN;left
1948;Q96T23;1000-3950;RSF1_HUMAN;left
1949;O75223;1000-3950;GGCT_HUMAN;left
1950;Q12846;1000-3950;STX4_HUMAN;left
1951;P56377;1000-3950;AP1S2_HUMAN;left
1952;P61966;1000-3950;AP1S1_HUMAN;left
1953;Q9BY44;1000-3950;EIF2A_HUMAN;left
1954;Q9Y4A5;1000-3950;TRRAP_HUMAN;left
1955;Q6IPU0;1000-3950;CENPP_HUMAN;left
1956;Q9Y6M1;1000-3950;IF2B2_HUMAN;left
1957;Q86X76;1000-3950;NIT1_HUMAN;left
1958;P18077;1000-3950;RL35A_HUMAN;left
1959;Q9GZP9;1000-3950;DERL2_HUMAN;left
1960;Q9BR76;1000-3950;COR1B_HUMAN;left
1961;Q9ULV4;1000-3950;COR1C_HUMAN;left
1962;P60520;1000-3950;GBRL2_HUMAN;left
1963;Q9ULC5;1000-3950;ACSL5_HUMAN;left
1964;Q7L2E3;1000-3950;DHX30_HUMAN;left
1965;P07339;1000-3950;CATD_HUMAN;left
1966;O15355;1000-3950;PPM1G_HUMAN;left
1967;P49593;1000-3950;PPM1F_HUMAN;left
1968;O00291;1000-3950;HIP1_HUMAN;left
1969;P49750;1000-3950;YLPM1_HUMAN;left
1970;Q9UH03;1000-3950;SEPT3_HUMAN;left
1971;Q96EY7;1000-3950;PTCD3_HUMAN;left
1972;P15121;1000-3950;ALDR_HUMAN;left
1973;P04035;1000-3950;HMDH_HUMAN;left
1974;Q8TB37;1000-3950;NUBPL_HUMAN;left
1975;P07148;1000-3950;FABPL_HUMAN;left
1976;P28066;1000-3950;PSA5_HUMAN;left
1977;P18887;1000-3950;XRCC1_HUMAN;left
1978;Q9NXW2;1000-3950;DJB12_HUMAN;left
1979;Q9Y697;1000-3950;NFS1_HUMAN;left
1980;O00410;1000-3950;IPO5_HUMAN;left
1981;P01023;1000-3950;A2MG_HUMAN;left
1982;P80404;1000-3950;GABT_HUMAN;left
1983;Q9Y5L0;1000-3950;TNPO3_HUMAN;left
1984;O60343;1000-3950;TBCD4_HUMAN;left
1985;P28070;1000-3950;PSB4_HUMAN;left
1986;Q9H6Y2;1000-3950;WDR55_HUMAN;left
1987;P21926;1000-3950;CD9_HUMAN;left
1988;O14980;1000-3950;XPO1_HUMAN;left
1989;P23471;1000-3950;PTPRZ_HUMAN;left
1990;Q53H47;1000-3950;SETMR_HUMAN;left
1991;Q86VS8;1000-3950;HOOK3_HUMAN;left
1992;Q9ULH1;1000-3950;ASAP1_HUMAN;left
1993;Q6E0U4;1000-3950;DMKN_HUMAN;left
1994;O75976;1000-3950;CBPD_HUMAN;left
1995;Q12765;1000-3950;SCRN1_HUMAN;left
1996;Q9BQ39;1000-3950;DDX50_HUMAN;left
1997;P41235;1000-3950;HNF4A_HUMAN;left
1998;P62081;1000-3950;RS7_HUMAN;left
1999;P28702;1000-3950;RXRB_HUMAN;left
2000;Q6YP21;1000-3950;KAT3_HUMAN;left
2001;Q9Y646;1000-3950;CBPQ_HUMAN;left
2002;Q14240;1000-3950;IF4A2_HUMAN;left
2003;Q9NYL4;1000-3950;FKB11_HUMAN;left
2004;Q9BW27;1000-3950;NUP85_HUMAN;left
2005;P19087;1000-3950;GNAT2_HUMAN;left
2006;P37268;1000-3950;FDFT_HUMAN;left
2007;P21980;1000-3950;TGM2_HUMAN;left
2008;P09496;1000-3950;CLCA_HUMAN;left
2009;P02794;1000-3950;FRIH_HUMAN;left
2010;Q9NVP1;1000-3950;DDX18_HUMAN;left
2011;Q8WWK9;1000-3950;CKAP2_HUMAN;left
2012;Q9BXI6;1000-3950;TB10A_HUMAN;left
2013;Q8WV22;1000-3950;NSE1_HUMAN;left
2014;P49023;1000-3950;PAXI_HUMAN;left
2015;Q3LXA3;1000-3950;TKFC_HUMAN;left
2016;P05230;1000-3950;FGF1_HUMAN;left
2017;P09038;1000-3950;FGF2_HUMAN;left
2018;Q8NBF2;1000-3950;NHLC2_HUMAN;left
2019;Q9NQH7;1000-3950;XPP3_HUMAN;left
2020;Q9BTY2;1000-3950;FUCO2_HUMAN;left
2021;Q9Y6D9;1000-3950;MD1L1_HUMAN;left
2022;Q92572;1000-3950;AP3S1_HUMAN;left
2023;P61923;1000-3950;COPZ1_HUMAN;left
2024;Q8WYP5;1000-3950;ELYS_HUMAN;left
2025;P09960;1000-3950;LKHA4_HUMAN;left
2026;Q12904;1000-3950;AIMP1_HUMAN;left
2027;O95718;1000-3950;ERR2_HUMAN;left
2028;Q86TI0;1000-3950;TBCD1_HUMAN;left
2029;P40763;1000-3950;STAT3_HUMAN;left
2030;P40616;1000-3950;ARL1_HUMAN;left
2031;P52657;1000-3950;T2AG_HUMAN;left
2032;Q9Y263;1000-3950;PLAP_HUMAN;left
2033;P08133;1000-3950;ANXA6_HUMAN;left
2034;P51114;1000-3950;FXR1_HUMAN;left
2035;Q8NFV4;1000-3950;ABHDB_HUMAN;left
2036;Q07960;1000-3950;RHG01_HUMAN;left
2037;P60900;1000-3950;PSA6_HUMAN;left
2038;Q92945;1000-3950;FUBP2_HUMAN;left
2039;Q71RC2;1000-3950;LARP4_HUMAN;left
2040;Q15717;1000-3950;ELAV1_HUMAN;left
2041;Q14157;1000-3950;UBP2L_HUMAN;left
2042;Q9Y5Y0;1000-3950;FLVC1_HUMAN;left
2043;Q9NY93;1000-3950;DDX56_HUMAN;left
2044;O95154;1000-3950;ARK73_HUMAN;left
2045;O60869;1000-3950;EDF1_HUMAN;left
2046;Q02878;1000-3950;RL6_HUMAN;left
2047;O60292;1000-3950;SI1L3_HUMAN;left
2048;Q16513;1000-3950;PKN2_HUMAN;left
2049;P10451;1000-3950;OSTP_HUMAN;left
2050;Q08752;1000-3950;PPID_HUMAN;left
2051;Q9UHX1;1000-3950;PUF60_HUMAN;left
2052;Q9NP58;1000-3950;ABCB6_HUMAN;left
2053;Q68CQ4;1000-3950;UTP25_HUMAN;left
2054;O95628;1000-3950;CNOT4_HUMAN;left
2055;Q9H0E2;1000-3950;TOLIP_HUMAN;left
2056;Q9P273;1000-3950;TEN3_HUMAN;left
2057;Q15326;1000-3950;ZMY11_HUMAN;left
2058;O43242;1000-3950;PSMD3_HUMAN;left
2059;Q99614;1000-3950;TTC1_HUMAN;left
2060;Q9UJX3;1000-3950;APC7_HUMAN;left
2061;Q9BT78;1000-3950;CSN4_HUMAN;left
2062;P54252;1000-3950;ATX3_HUMAN;left
2063;Q6ZS30;1000-3950;NBEL1_HUMAN;left
2064;Q9H7N4;1000-3950;SFR19_HUMAN;left
2065;Q9Y375;1000-3950;CIA30_HUMAN;left
2066;Q96E11;1000-3950;RRFM_HUMAN;left
2067;P19338;1000-3950;NUCL_HUMAN;left
2068;Q7LBC6;1000-3950;KDM3B_HUMAN;left
2069;Q6PJT7;1000-3950;ZC3HE_HUMAN;left
2070;P07951;1000-3950;TPM2_HUMAN;left
2071;O94818;1000-3950;NOL4_HUMAN;left
2072;P30153;1000-3950;2AAA_HUMAN;left
2073;Q9Y4I1;1000-3950;MYO5A_HUMAN;left
2074;P19835;1000-3950;CEL_HUMAN;left
2075;Q8N6H7;1000-3950;ARFG2_HUMAN;left
2076;Q9NP61;1000-3950;ARFG3_HUMAN;left
2077;Q8N684;1000-3950;CPSF7_HUMAN;left
2078;Q12923;1000-3950;PTN13_HUMAN;left
2079;Q5KU26;1000-3950;COL12_HUMAN;left
2080;Q14181;1000-3950;DPOA2_HUMAN;left
2081;Q9H2J4;1000-3950;PDCL3_HUMAN;left
2082;Q969Z0;1000-3950;FAKD4_HUMAN;left
2083;Q7Z739;1000-3950;YTHD3_HUMAN;left
2084;Q9Y2R4;1000-3950;DDX52_HUMAN;left
2085;P35249;1000-3950;RFC4_HUMAN;left
2086;Q9H0S4;1000-3950;DDX47_HUMAN;left
2087;P83731;1000-3950;RL24_HUMAN;left
2088;P14866;1000-3950;HNRPL_HUMAN;left
2089;Q15366;1000-3950;PCBP2_HUMAN;left
2090;Q15365;1000-3950;PCBP1_HUMAN;left
2091;Q9NYV4;1000-3950;CDK12_HUMAN;left
2092;Q9C075;1000-3950;K1C23_HUMAN;left
2093;Q13642;1000-3950;FHL1_HUMAN;left
2094;Q99598;1000-3950;TSNAX_HUMAN;left
2095;P84022;1000-3950;SMAD3_HUMAN;left
2096;Q9NYU2;1000-3950;UGGG1_HUMAN;left
2097;Q96PZ0;1000-3950;PUS7_HUMAN;left
2098;Q9NQZ2;1000-3950;SAS10_HUMAN;left
2099;Q9Y678;1000-3950;COPG1_HUMAN;left
2100;Q13112;1000-3950;CAF1B_HUMAN;left
2101;Q9BUL9;1000-3950;RPP25_HUMAN;left
2102;Q9Y5M8;1000-3950;SRPRB_HUMAN;left
2103;Q08426;1000-3950;ECHP_HUMAN;left
2104;Q68CP9;1000-3950;ARID2_HUMAN;left
2105;O14776;1000-3950;TCRG1_HUMAN;left
2106;Q9Y2K7;1000-3950;KDM2A_HUMAN;left
2107;Q15102;1000-3950;PA1B3_HUMAN;left
2108;O43324;1000-3950;MCA3_HUMAN;left
2109;Q03701;1000-3950;CEBPZ_HUMAN;left
2110;Q6PHR2;1000-3950;ULK3_HUMAN;left
2111;Q9BRR8;1000-3950;GPTC1_HUMAN;left
2112;Q9ULT8;1000-3950;HECD1_HUMAN;left
2113;Q96P70;1000-3950;IPO9_HUMAN;left
2114;Q9UH65;1000-3950;SWP70_HUMAN;left
2115;P04179;1000-3950;SODM_HUMAN;left
2116;Q15118;1000-3950;PDK1_HUMAN;left
2117;O14639;1000-3950;ABLM1_HUMAN;left
2118;O00232;1000-3950;PSD12_HUMAN;left
2119;Q9BZJ0;1000-3950;CRNL1_HUMAN;left
2120;Q9Y6K1;1000-3950;DNM3A_HUMAN;left
2121;Q96RP9;1000-3950;EFGM_HUMAN;left
2122;P40938;1000-3950;RFC3_HUMAN;left
2123;P21964;1000-3950;COMT_HUMAN;left
2124;P28074;1000-3950;PSB5_HUMAN;left
2125;Q15018;1000-3950;ABRX2_HUMAN;left
2126;P38646;1000-3950;GRP75_HUMAN;left
2127;Q96DE0;1000-3950;NUD16_HUMAN;left
2128;Q99798;1000-3950;ACON_HUMAN;left
2129;P54687;1000-3950;BCAT1_HUMAN;left
2130;O75844;1000-3950;FACE1_HUMAN;left
2131;P08397;1000-3950;HEM3_HUMAN;left
2132;Q9NTJ3;1000-3950;SMC4_HUMAN;left
2133;Q9Y2D5;1000-3950;AKAP2_HUMAN;left
2134;Q7Z4S6;1000-3950;KI21A_HUMAN;left
2135;P00813;1000-3950;ADA_HUMAN;left
2136;Q00796;1000-3950;DHSO_HUMAN;left
2137;P38606;1000-3950;VATA_HUMAN;left
2138;P20340;1000-3950;RAB6A_HUMAN;left
2139;P49756;1000-3950;RBM25_HUMAN;left
2140;P55081;1000-3950;MFAP1_HUMAN;left
2141;P11021;1000-3950;BIP_HUMAN;left
2142;P26038;1000-3950;MOES_HUMAN;left
2143;Q9UBU9;1000-3950;NXF1_HUMAN;left
2144;P21589;1000-3950;5NTD_HUMAN;left
2145;P04080;1000-3950;CYTB_HUMAN;left
2146;P07093;1000-3950;GDN_HUMAN;left
2147;P54289;1000-3950;CA2D1_HUMAN;left
2148;Q15185;1000-3950;TEBP_HUMAN;left
2149;O95678;1000-3950;K2C75_HUMAN;left
2150;P62888;1000-3950;RL30_HUMAN;left
2151;O60313;1000-3950;OPA1_HUMAN;left
2152;P05412;1000-3950;JUN_HUMAN;left
2153;P16422;1000-3950;EPCAM_HUMAN;left
2154;Q969S9;1000-3950;RRF2M_HUMAN;left
2155;Q96EV8;1000-3950;DTBP1_HUMAN;left
2156;P78324;1000-3950;SHPS1_HUMAN;left
2157;P40855;1000-3950;PEX19_HUMAN;left
2158;Q6P9B6;1000-3950;MEAK7_HUMAN;left
2159;P00367;1000-3950;DHE3_HUMAN;left
2160;P49448;1000-3950;DHE4_HUMAN;left
2161;P61313;1000-3950;RL15_HUMAN;left
2162;P62826;1000-3950;RAN_HUMAN;left
2163;Q14242;1000-3950;SELPL_HUMAN;left
2164;Q9NT62;1000-3950;ATG3_HUMAN;left
2165;P27635;1000-3950;RL10_HUMAN;left
2166;Q8NC51;1000-3950;PAIRB_HUMAN;left
2167;P27105;1000-3950;STOM_HUMAN;left
2168;P05362;1000-3950;ICAM1_HUMAN;left
2169;O75521;1000-3950;ECI2_HUMAN;left
2170;P07108;1000-3950;ACBP_HUMAN;left
2171;Q9H9B4;1000-3950;SFXN1_HUMAN;left
2172;Q9NRX4;1000-3950;PHP14_HUMAN;left
2173;Q9UMX5;1000-3950;NENF_HUMAN;left
2174;P53007;1000-3950;TXTP_HUMAN;left
2175;Q8N3C0;1000-3950;ASCC3_HUMAN;left
2176;P39019;1000-3950;RS19_HUMAN;left
2177;O15511;1000-3950;ARPC5_HUMAN;left
2178;P16401;1000-3950;H15_HUMAN;left
2179;Q5BKU9;1000-3950;OXLD1_HUMAN;left
2180;Q01650;1000-3950;LAT1_HUMAN;left
2181;P10746;1000-3950;HEM4_HUMAN;left
2182;Q96GK7;1000-3950;FAH2A_HUMAN;left
2183;Q6P2I3;1000-3950;FAH2B_HUMAN;left
2184;P26022;1000-3950;PTX3_HUMAN;left
2185;O15240;1000-3950;VGF_HUMAN;left
2186;Q96IV0;1000-3950;NGLY1_HUMAN;left
2187;Q96ER3;1000-3950;SAAL1_HUMAN;left
2188;O43156;1000-3950;TTI1_HUMAN;left
2189;O43314;1000-3950;VIP2_HUMAN;left
2190;Q9HAV7;1000-3950;GRPE1_HUMAN;left
2191;P52888;1000-3950;THOP1_HUMAN;left
2192;Q9BS26;1000-3950;ERP44_HUMAN;left
2193;Q9H501;1000-3950;ESF1_HUMAN;left
2194;Q9BQE5;1000-3950;APOL2_HUMAN;left
2195;P61225;1000-3950;RAP2B_HUMAN;left
2196;Q15382;1000-3950;RHEB_HUMAN;left
2197;Q7L4I2;1000-3950;RSRC2_HUMAN;left
2198;O15213;1000-3950;WDR46_HUMAN;left
2199;Q8WVX9;1000-3950;FACR1_HUMAN;left
2200;Q15643;1000-3950;TRIPB_HUMAN;left
2201;O43815;1000-3950;STRN_HUMAN;left
2202;Q13033;1000-3950;STRN3_HUMAN;left
2203;Q8WXA9;1000-3950;SREK1_HUMAN;left
2204;Q6PL18;1000-3950;ATAD2_HUMAN;left
2205;Q9NSK0;1000-3950;KLC4_HUMAN;left
2206;Q8WUT4;1000-3950;LRRN4_HUMAN;left
2207;Q8TCG1;1000-3950;CIP2A_HUMAN;left
2208;Q9GZR2;1000-3950;REXO4_HUMAN;left
2209;Q8TER5;1000-3950;ARH40_HUMAN;left
2210;Q9BZF9;1000-3950;UACA_HUMAN;left
2211;P17098;1000-3950;ZNF8_HUMAN;left
2212;Q96PU4;1000-3950;UHRF2_HUMAN;left
2213;Q96T88;1000-3950;UHRF1_HUMAN;left
2214;Q9P0U3;1000-3950;SENP1_HUMAN;left
2215;Q9H497;1000-3950;TOR3A_HUMAN;left
2216;Q8NB90;1000-3950;AFG2H_HUMAN;left
2217;Q9H313;1000-3950;TTYH1_HUMAN;left
2218;Q96A65;1000-3950;EXOC4_HUMAN;left
2219;Q9NZ43;1000-3950;USE1_HUMAN;left
2220;O60318;1000-3950;GANP_HUMAN;left
2221;Q8NBS9;1000-3950;TXND5_HUMAN;left
2222;P51178;1000-3950;PLCD1_HUMAN;left
2223;Q68BL7;1000-3950;OLM2A_HUMAN;left
2224;Q9NR77;1000-3950;PXMP2_HUMAN;left
2225;Q9HD20;1000-3950;AT131_HUMAN;left
2226;Q16763;1000-3950;UBE2S_HUMAN;left
2227;Q6DD88;1000-3950;ATLA3_HUMAN;left
2228;Q9BUI4;1000-3950;RPC3_HUMAN;left
2229;Q9BZQ8;1000-3950;NIBA1_HUMAN;left
2230;P27987;1000-3950;IP3KB_HUMAN;left
2231;Q5T4S7;1000-3950;UBR4_HUMAN;left
2232;Q9BPX5;1000-3950;ARP5L_HUMAN;left
2233;Q9Y2S7;1000-3950;PDIP2_HUMAN;left
2234;Q9NPD3;1000-3950;EXOS4_HUMAN;left
2235;O43592;1000-3950;XPOT_HUMAN;left
2236;Q9NQW7;1000-3950;XPP1_HUMAN;left
2237;Q9NR50;1000-3950;EI2BG_HUMAN;left
2238;Q8N0U8;1000-3950;VKORL_HUMAN;left
2239;P49589;1000-3950;SYCC_HUMAN;left
2240;Q9BQB6;1000-3950;VKOR1_HUMAN;left
2241;Q8IY18;1000-3950;SMC5_HUMAN;left
2242;Q5TDH0;1000-3950;DDI2_HUMAN;left
2243;Q14232;1000-3950;EI2BA_HUMAN;left
2244;Q52LW3;1000-3950;RHG29_HUMAN;left
2245;P19971;1000-3950;TYPH_HUMAN;left
2246;P30405;1000-3950;PPIF_HUMAN;left
2247;P19474;1000-3950;RO52_HUMAN;left
2248;Q66K74;1000-3950;MAP1S_HUMAN;left
2249;Q8N999;1000-3950;CL029_HUMAN;left
2250;O94776;1000-3950;MTA2_HUMAN;left
2251;O60831;1000-3950;PRAF2_HUMAN;left
2252;Q9BRX2;1000-3950;PELO_HUMAN;left
2253;O14920;1000-3950;IKKB_HUMAN;left
2254;Q9Y3B8;1000-3950;ORN_HUMAN;left
2255;P53621;1000-3950;COPA_HUMAN;left
2256;P01034;1000-3950;CYTC_HUMAN;left
2257;Q9P2X3;1000-3950;IMPCT_HUMAN;left
2258;P40967;1000-3950;PMEL_HUMAN;left
2259;O14617;1000-3950;AP3D1_HUMAN;left
2260;Q2Q1W2;1000-3950;LIN41_HUMAN;left
2261;Q13247;1000-3950;SRSF6_HUMAN;left
2262;Q96EQ0;1000-3950;SGTB_HUMAN;left
2263;Q8WVD3;1000-3950;RN138_HUMAN;left
2264;P09914;1000-3950;IFIT1_HUMAN;left
2265;P27361;1000-3950;MK03_HUMAN;left
2266;Q9H583;1000-3950;HEAT1_HUMAN;left
2267;P14927;1000-3950;QCR7_HUMAN;left
2268;Q9H8M7;1000-3950;MINY3_HUMAN;left
2269;O75376;1000-3950;NCOR1_HUMAN;left
2270;Q7Z478;1000-3950;DHX29_HUMAN;left
2271;P50579;1000-3950;MAP2_HUMAN;left
2272;Q49A26;1000-3950;GLYR1_HUMAN;left
2273;P50461;1000-3950;CSRP3_HUMAN;left
2274;Q8NCG7;1000-3950;DGLB_HUMAN;left
2275;Q6NUQ4;1000-3950;TM214_HUMAN;left
2276;P22061;1000-3950;PIMT_HUMAN;left
2277;P26447;1000-3950;S10A4_HUMAN;left
2278;P09455;1000-3950;RET1_HUMAN;left
2279;Q9P107;1000-3950;GMIP_HUMAN;left
2280;P32926;1000-3950;DSG3_HUMAN;left
2281;P49137;1000-3950;MAPK2_HUMAN;left
2282;Q15750;1000-3950;TAB1_HUMAN;left
2283;Q16352;1000-3950;AINX_HUMAN;left
2284;P14550;1000-3950;AK1A1_HUMAN;left
2285;Q04828;1000-3950;AK1C1_HUMAN;left
2286;P38159;1000-3950;RBMX_HUMAN;left
2287;Q96GW9;1000-3950;SYMM_HUMAN;left
2288;Q96GA7;1000-3950;SDSL_HUMAN;left
2289;Q9UPT5;1000-3950;EXOC7_HUMAN;left
2290;P12882;1000-3950;MYH1_HUMAN;left
2291;Q9Y2L9;1000-3950;LRCH1_HUMAN;left
2292;P17655;1000-3950;CAN2_HUMAN;left
2293;Q9H8Y5;1000-3950;ANKZ1_HUMAN;left
2294;O75427;1000-3950;LRCH4_HUMAN;left
2295;O95347;1000-3950;SMC2_HUMAN;left
2296;Q8TE67;1000-3950;ES8L3_HUMAN;left
2297;Q8N3X1;1000-3950;FNBP4_HUMAN;left
2298;Q93045;1000-3950;STMN2_HUMAN;left
2299;Q9NZ72;1000-3950;STMN3_HUMAN;left
2300;P20591;1000-3950;MX1_HUMAN;left
2301;P42166;1000-3950;LAP2A_HUMAN;left
2302;Q5VZK9;1000-3950;CARL1_HUMAN;left
2303;Q14671;1000-3950;PUM1_HUMAN;left
2304;P42695;1000-3950;CNDD3_HUMAN;left
2305;P14543;1000-3950;NID1_HUMAN;left
2306;Q9Y4R8;1000-3950;TELO2_HUMAN;left
2307;Q16881;1000-3950;TRXR1_HUMAN;left
2308;Q13191;1000-3950;CBLB_HUMAN;left
2309;Q9H0U9;1000-3950;TSYL1_HUMAN;left
2310;P49754;1000-3950;VPS41_HUMAN;left
2311;Q7Z3C6;1000-3950;ATG9A_HUMAN;left
2312;Q14320;1000-3950;FA50A_HUMAN;left
2313;Q8IYB4;1000-3950;PEX5R_HUMAN;left
2314;Q08170;1000-3950;SRSF4_HUMAN;left
2315;Q9Y3A2;1000-3950;UTP11_HUMAN;left
2316;P49354;1000-3950;FNTA_HUMAN;left
2317;Q14919;1000-3950;NC2A_HUMAN;left
2318;P16885;1000-3950;PLCG2_HUMAN;left
2319;Q9Y617;1000-3950;SERC_HUMAN;left
2320;P50542;1000-3950;PEX5_HUMAN;left
2321;O43678;1000-3950;NDUA2_HUMAN;left
2322;Q14687;1000-3950;GSE1_HUMAN;left
2323;Q8WX92;1000-3950;NELFB_HUMAN;left
2324;P15144;1000-3950;AMPN_HUMAN;left
2325;Q9BXY0;1000-3950;MAK16_HUMAN;left
2326;Q9Y2Z0;1000-3950;SGT1_HUMAN;left
2327;Q9NR45;1000-3950;SIAS_HUMAN;left
2328;Q9BQP7;1000-3950;MGME1_HUMAN;left
2329;Q96AQ6;1000-3950;PBIP1_HUMAN;left
2330;P46940;1000-3950;IQGA1_HUMAN;left
2331;Q9Y265;1000-3950;RUVB1_HUMAN;left
2332;Q9BVI4;1000-3950;NOC4L_HUMAN;left
2333;P43897;1000-3950;EFTS_HUMAN;left
2334;Q15022;1000-3950;SUZ12_HUMAN;left
2335;Q8N122;1000-3950;RPTOR_HUMAN;left
2336;Q96E39;1000-3950;RMXL1_HUMAN;left
2337;P42330;1000-3950;AK1C3_HUMAN;left
2338;Q9H5X1;1000-3950;CIA2A_HUMAN;left
2339;Q9NQT4;1000-3950;EXOS5_HUMAN;left
2340;P46108;1000-3950;CRK_HUMAN;left
2341;Q9NYB9;1000-3950;ABI2_HUMAN;left
2342;Q92796;1000-3950;DLG3_HUMAN;left
2343;Q96EA4;1000-3950;SPDLY_HUMAN;left
2344;P56937;1000-3950;DHB7_HUMAN;left
2345;Q15006;1000-3950;EMC2_HUMAN;left
2346;Q9H857;1000-3950;NT5D2_HUMAN;left
2347;P02792;1000-3950;FRIL_HUMAN;left
2348;O43264;1000-3950;ZW10_HUMAN;left
2349;Q709F0;1000-3950;ACD11_HUMAN;left
2350;P17342;1000-3950;ANPRC_HUMAN;left
2351;Q96T66;1000-3950;NMNA3_HUMAN;left
2352;Q9H6Y7;1000-3950;RN167_HUMAN;left
2353;O00459;1000-3950;P85B_HUMAN;left
2354;P35813;1000-3950;PPM1A_HUMAN;left
2355;P29084;1000-3950;T2EB_HUMAN;left
2356;O75688;1000-3950;PPM1B_HUMAN;left
2357;O43172;1000-3950;PRP4_HUMAN;left
2358;Q86SJ2;1000-3950;AMGO2_HUMAN;left
2359;P54727;1000-3950;RD23B_HUMAN;left
2360;P54725;1000-3950;RD23A_HUMAN;left
2361;O75390;1000-3950;CISY_HUMAN;left
2362;O75600;1000-3950;KBL_HUMAN;left
2363;Q96ER9;1000-3950;MITOK_HUMAN;left
2364;Q99574;1000-3950;NEUS_HUMAN;left
2365;Q8N335;1000-3950;GPD1L_HUMAN;left
2366;Q13451;1000-3950;FKBP5_HUMAN;left
2367;Q9UGR2;1000-3950;Z3H7B_HUMAN;left
2368;Q8NI36;1000-3950;WDR36_HUMAN;left
2369;Q5TC12;1000-3950;ATPF1_HUMAN;left
2370;O43615;1000-3950;TIM44_HUMAN;left
2371;O15381;1000-3950;NVL_HUMAN;left
2372;P52306;1000-3950;GDS1_HUMAN;left
2373;P30047;1000-3950;GFRP_HUMAN;left
2374;P07492;1000-3950;GRP_HUMAN;left
2375;P15407;1000-3950;FOSL1_HUMAN;left
2376;Q15646;1000-3950;OASL_HUMAN;left
2377;Q15155;1000-3950;NOMO1_HUMAN;left
2378;Q8WUP2;1000-3950;FBLI1_HUMAN;left
2379;P12829;1000-3950;MYL4_HUMAN;left
2380;P27695;1000-3950;APEX1_HUMAN;left
2381;Q96CX6;1000-3950;LRC58_HUMAN;left
2382;Q7Z4W1;1000-3950;DCXR_HUMAN;left
2383;Q96B70;1000-3950;LENG9_HUMAN;left
2384;Q04721;1000-3950;NOTC2_HUMAN;left
2385;P05976;1000-3950;MYL1_HUMAN;left
2386;Q9P2W9;1000-3950;STX18_HUMAN;left
2387;O15540;1000-3950;FABP7_HUMAN;left
2388;P29762;1000-3950;RABP1_HUMAN;left
2389;Q2T9J0;1000-3950;TYSD1_HUMAN;left
2390;A8K8P3;1000-3950;SFI1_HUMAN;left
2391;Q8IWT6;1000-3950;LRC8A_HUMAN;left
2392;Q12959;1000-3950;DLG1_HUMAN;left
2393;Q15345;1000-3950;LRC41_HUMAN;left
2394;Q86W92;1000-3950;LIPB1_HUMAN;left
2395;O14579;1000-3950;COPE_HUMAN;left
2396;Q16401;1000-3950;PSMD5_HUMAN;left
2397;Q9P2R7;1000-3950;SUCB1_HUMAN;left
2398;Q9NRL3;1000-3950;STRN4_HUMAN;left
2399;Q92530;1000-3950;PSMF1_HUMAN;left
2400;O75608;1000-3950;LYPA1_HUMAN;left
2401;Q9Y5X3;1000-3950;SNX5_HUMAN;left
2402;Q8IZP0;1000-3950;ABI1_HUMAN;left
2403;Q13232;1000-3950;NDK3_HUMAN;left
2404;P52732;1000-3950;KIF11_HUMAN;left
2405;Q9H3P2;1000-3950;NELFA_HUMAN;left
2406;Q7LDG7;1000-3950;GRP2_HUMAN;left
2407;Q9Y5P6;1000-3950;GMPPB_HUMAN;left
2408;Q9HC21;1000-3950;TPC_HUMAN;left
2409;Q8N2F6;1000-3950;ARM10_HUMAN;left
