umap, ,,Cluster_UMAP
10.936083,4.7163625,8.992267,18
10.877397,4.953387,9.0508175,18
10.839986,5.311247,8.789646,18
10.860712,5.2973366,8.913587,18
10.82665,5.318378,8.88653,18
11.149238,5.7833986,8.531028,12
10.851792,5.1582546,9.200038,18
11.550195,5.484473,9.592025,13
10.824097,5.158898,9.036588,18
10.972023,5.0401297,8.700576,18
10.763885,4.7651114,9.035227,18
11.091767,4.9593616,8.674374,18
10.956948,5.34188,8.916409,18
11.097604,5.3506556,8.420611,37
11.093062,5.3277025,8.617814,18
10.781111,5.0944004,9.055154,18
10.898591,5.3847675,8.950902,18
11.15811,5.322863,8.425184,37
10.755231,4.9993997,9.214601,18
10.9396515,4.671366,9.148007,18
10.897994,5.3880396,8.981045,18
11.036139,5.6498775,8.850077,12
10.9510355,5.401464,8.787325,18
10.977414,5.105824,8.766129,18
11.099044,5.598687,8.548761,12
10.786569,5.215935,9.932288,4
10.856087,5.2936435,9.029162,18
10.984934,4.8553333,8.580892,18
11.022387,5.574397,8.768804,12
11.028468,5.7116623,8.748012,12
10.906274,5.334762,8.853679,18
11.171123,5.449177,9.460529,18
10.948969,5.423371,8.726677,18
11.06439,5.5554466,8.556536,12
11.076919,5.546171,8.459504,23
10.976463,5.1813884,8.603535,18
10.80435,5.685574,9.297715,12
11.906562,5.196001,7.52156,38
11.105916,4.8539248,8.645165,18
10.775235,5.2011414,8.997376,18
11.136558,5.4306116,8.432178,37
11.013715,5.253526,8.603414,18
11.1905775,5.4373198,8.332995,37
11.151603,5.877924,8.747226,12
11.265124,5.6131124,8.35337,23
10.863735,5.212089,8.858568,18
11.013346,5.138388,8.803006,18
10.954532,5.447296,8.626125,18
10.870205,5.4177756,9.119683,18
11.029356,5.5520587,8.771628,12
11.004983,5.350911,8.814771,18
11.228179,6.0256867,8.747887,12
11.1109495,5.409642,8.589466,18
10.822834,5.404736,9.375107,18
10.978604,5.7051525,8.883368,12
11.259349,5.9652944,8.6192665,12
11.588124,5.609837,7.9063797,27
10.92929,5.6236854,9.0173855,12
11.112632,5.8603406,8.659839,12
11.016816,5.611599,8.755069,12
11.067009,5.8235364,8.749803,12
11.153766,5.9540496,8.667321,12
10.959178,5.6187696,8.667711,12
11.1892185,5.852792,8.636775,12
11.053489,5.319262,8.957134,18
11.144552,5.992396,8.805289,12
10.8853035,5.783078,9.226303,12
11.601344,5.6100416,7.987002,27
11.114658,5.6849566,8.587212,12
11.39372,5.7671046,8.260511,23
11.306986,5.9986205,8.536869,12
11.1072645,5.6092563,8.567134,12
11.151922,5.365346,8.3794775,37
11.182032,5.5090857,8.676734,12
11.015568,5.6645937,8.7689,12
11.263437,6.1116686,8.8191595,12
11.863668,5.448029,9.868498,13
11.311583,5.8994575,8.486652,23
11.207408,5.642902,8.486106,23
11.300593,5.8997884,8.537701,12
11.371609,6.156155,8.6826105,12
11.799773,5.563902,9.7773,5
11.313718,6.218255,9.077854,12
11.679084,6.2798624,8.38391,27
10.767151,5.6920967,9.394225,12
11.338623,5.3803596,9.425919,18
11.405182,6.319697,8.698019,12
10.995358,6.1327076,9.295211,12
11.523848,6.0253,8.222921,27
10.894058,5.588814,9.112038,12
11.32597,5.962069,8.512921,12
11.076854,6.332123,9.22938,12
11.523075,6.5513473,9.119494,20
11.760497,6.4108367,8.466929,27
11.113386,5.562065,8.780432,12
11.3397665,6.324716,8.961668,12
11.283565,6.4998293,8.90098,12
11.471702,6.50512,8.826535,9
11.067569,5.801124,8.900205,12
11.164208,5.6373205,8.490579,23
11.791505,5.245019,9.754248,13
11.34429,6.4255896,8.749757,12
11.531036,6.4523234,8.860603,16
11.496846,6.4959455,8.738215,12
11.753033,6.1095204,8.045792,27
11.56005,6.4632077,8.680878,16
12.011027,6.4540854,8.308349,27
11.220674,6.3422513,9.158176,12
11.355095,6.091618,8.559415,12
11.391198,6.2737346,8.624659,12
11.847498,6.1981273,8.110889,27
11.855328,5.4451833,9.88813,13
11.385685,6.460668,8.876353,12
11.68296,6.468725,8.519863,16
11.603932,6.19725,8.394247,27
11.121992,5.832417,8.759159,12
11.35609,6.6183186,9.005611,9
11.878323,6.747578,8.776441,20
11.480923,6.501953,8.647811,9
11.451784,6.1568804,8.531562,12
12.035595,6.374396,8.070422,27
11.237534,6.2963114,9.004504,12
11.335722,6.27738,8.716544,12
11.650078,6.3918424,8.515776,16
11.537922,6.1163077,8.283933,27
11.440723,6.229637,8.702975,12
11.504148,6.513314,8.723718,20
11.756153,6.5969167,8.595798,20
11.843288,5.4536214,9.859221,13
11.974639,6.365784,8.421243,27
11.897359,6.5980678,8.733202,20
11.723272,6.464213,8.340172,27
11.711788,5.7378025,7.91932,27
11.604934,6.743182,9.040508,20
11.665688,6.4585476,8.536742,16
11.853016,5.4972477,9.917368,13
11.660643,6.2156262,8.491244,27
12.385729,6.7982154,8.296337,28
12.170747,6.5150285,8.188308,28
11.734503,6.277867,8.780204,16
11.361169,6.569545,9.152606,9
12.149308,6.9796133,8.824875,20
11.780288,6.469123,8.416317,27
11.671346,6.6386385,8.771582,20
11.748274,6.7465253,8.813706,20
12.10575,6.854431,8.613723,20
11.327439,6.405755,8.7750225,12
11.177143,5.2947693,9.436611,18
11.505679,6.2776637,8.634781,16
11.909054,6.751333,8.626743,20
11.786903,6.770468,8.591323,20
11.70463,6.6159654,8.558663,20
12.23344,7.02683,8.637143,20
11.676655,6.5468535,8.624792,20
11.440809,6.5593567,8.899815,9
12.179549,6.7514777,8.46928,28
11.76349,6.552652,8.752485,20
11.671865,6.7359195,8.771257,20
11.865712,6.4602766,8.461328,27
11.446872,6.7660685,9.259916,9
11.54014,5.9041414,8.368735,27
11.093195,6.0478797,8.867401,12
11.285434,6.5189166,8.864607,9
11.655019,6.7096386,8.96792,20
11.724038,6.7812715,8.898961,20
11.529754,6.734071,9.009565,20
12.022541,6.4969063,8.197608,27
12.01401,6.7317896,8.561064,20
11.506164,6.566549,9.048389,20
11.206306,6.4267178,9.193304,12
11.825802,6.8441486,8.954574,20
11.303056,6.4467106,9.158409,12
11.733276,6.8652015,8.980394,20
11.803925,6.73642,8.755779,20
12.163281,6.831146,8.763325,20
11.691418,6.798882,8.927191,20
11.651478,6.5895514,8.764825,20
11.5417,6.7082267,9.379317,20
11.563049,6.48364,8.98576,16
11.760326,6.4542117,8.509319,16
11.95009,6.9754376,9.21942,20
11.711316,6.865833,9.202832,20
11.781161,6.9076996,8.957456,20
12.85336,7.1972723,8.675602,24
11.782745,6.763512,8.730973,20
12.053191,6.7198853,8.513007,20
12.289239,7.004844,8.7288685,20
11.754699,6.811,8.990181,20
11.77558,6.8949294,8.963153,20
12.02996,6.9604764,8.996132,20
12.208109,6.79515,9.014346,20
11.431121,6.7987137,9.419765,9
11.812944,6.923088,9.139574,20
11.836846,6.848857,9.095752,20
11.765244,6.929776,9.23788,20
11.472078,6.7712655,9.4717655,9
11.93777,7.1433954,9.036022,20
11.927549,6.7828517,8.651697,20
11.527445,6.935844,9.115601,20
11.771425,6.6851707,8.975789,20
11.786779,6.7368083,9.245114,20
11.530507,6.7672286,9.807489,11
11.878555,7.029599,9.289656,20
11.669196,6.710994,8.970893,20
12.189366,7.1440415,9.211102,20
12.241743,7.070452,8.901258,20
11.620141,6.8260584,9.248247,20
12.06117,7.1202903,9.332157,20
11.758495,6.5884385,8.677279,20
11.912104,6.875792,9.0032015,20
11.681963,6.904065,9.470657,20
12.241867,7.050785,9.131058,20
11.476071,6.749796,9.913283,2
11.317033,6.514845,9.09511,9
11.59003,6.8165464,9.22584,20
11.774313,5.4098115,9.888842,13
12.294901,7.056856,8.961888,20
11.558757,6.7153916,9.531492,11
11.832624,6.4297695,8.930628,16
11.883326,6.9320426,9.136882,20
12.3690605,7.1446667,9.296497,20
11.884036,6.965612,9.076012,20
11.88053,7.0641656,9.501412,11
11.942664,6.922853,9.148466,20
11.895468,6.9573493,9.176356,20
11.943631,6.9927835,9.168661,20
12.655881,6.946679,8.470947,40
12.046953,7.124361,9.480627,20
11.816731,6.9242992,9.382765,20
11.908697,6.9072022,9.305312,20
12.036388,7.072506,9.359717,20
12.330821,7.103587,8.963946,20
11.710854,6.914708,9.28484,20
11.82094,7.034451,9.749431,11
11.10205,6.3787026,9.70539,0
12.408959,7.261552,9.340468,20
11.940515,7.0483365,9.3123665,20
11.5089655,6.909134,9.673183,11
11.956438,7.00792,9.405225,20
12.083101,7.0863857,9.070619,20
11.727572,6.998729,9.290551,20
12.057485,7.15712,9.552828,11
12.421374,7.1268854,9.149615,20
11.766284,6.917709,9.361793,20
11.672875,6.8787594,9.272749,20
12.190937,7.1165023,9.083341,20
12.090424,7.081863,9.559946,11
12.383857,7.1566987,9.316396,20
12.050308,7.11606,9.835746,11
12.150361,6.98857,9.535246,11
12.012946,7.1181846,9.756606,11
11.918008,7.027289,9.728383,11
11.879707,6.8981185,8.997186,20
11.432727,5.7351484,10.508165,1
12.027191,6.9552,10.030195,11
12.03877,7.1145153,9.762173,11
12.104067,7.112452,9.28738,20
12.062532,7.120842,9.287139,20
12.069994,7.031731,9.717354,11
11.991409,7.0979958,9.522104,11
12.4239645,7.262884,9.236196,20
12.261151,7.118021,9.594738,11
12.192079,7.1515703,9.525942,11
12.175373,7.11375,9.80791,11
11.716924,6.859569,10.128066,11
11.979935,5.708821,9.81761,5
12.091233,7.1086707,9.578094,11
11.9091625,7.0267606,9.838545,11
12.024849,7.1260185,9.334307,20
12.1723995,7.068487,8.999368,20
11.836995,5.4658575,9.871856,13
12.055659,7.041406,9.823889,11
11.92065,7.013707,9.991119,11
11.771939,6.974517,9.629485,11
11.622348,6.7340217,9.174842,20
12.105288,7.1235733,9.706518,11
11.942605,6.995972,9.9581785,11
12.325398,7.1860805,9.5509405,11
12.564183,7.23337,9.381817,24
12.286236,7.1431227,9.912536,11
11.885002,7.004716,9.988114,11
12.024357,7.0247784,9.946044,11
12.233925,7.175746,9.635651,11
12.409082,7.011946,10.193097,11
11.710606,6.027215,10.323323,5
12.555172,7.2690463,9.534351,30
12.19575,7.1238437,9.652437,11
12.034856,5.9771333,10.039164,5
13.093817,7.117069,9.977833,30
12.176296,6.9927735,9.875177,11
12.177254,7.0651865,9.30852,20
12.023743,7.0779395,9.880583,11
12.200475,7.1234956,9.807104,11
11.871103,6.98007,9.994333,11
12.272875,6.991308,10.164976,11
12.635707,6.885786,10.612938,35
12.10433,7.0242534,9.8427,11
12.37458,7.2518373,9.7868595,11
11.835569,5.5222034,9.928035,5
11.859158,5.4678035,9.867025,13
12.220465,6.958162,10.2609825,11
12.218622,7.141471,9.932325,11
12.269021,7.169114,9.876569,11
11.589334,6.8440685,9.834225,11
12.559808,6.785787,10.551244,35
11.679138,6.8627424,10.165665,11
11.8097725,6.937268,10.138158,11
12.000027,7.0503173,9.875314,11
12.251524,7.0292354,10.095148,11
12.073952,7.0886445,9.768368,11
12.071525,6.9557686,10.330284,11
12.252288,6.9231043,10.497083,11
12.031867,6.9683046,10.307425,11
12.398596,6.963712,10.453864,11
12.263143,7.133712,9.882371,11
11.792747,6.9350677,10.078197,11
12.992972,7.1623173,9.934188,30
12.25049,7.0338225,10.1099415,11
11.980369,6.998827,9.810299,11
12.3878975,7.1202493,9.798911,11
11.701007,5.511576,10.003274,5
13.10064,7.230591,9.687443,30
11.872407,7.0170417,10.080818,11
12.495426,6.963647,10.392015,11
12.704923,7.22455,9.86405,30
11.773498,6.9321594,10.2169485,11
11.702925,5.4899526,10.005409,13
11.8155155,5.459316,9.886785,13
11.895579,6.956931,10.477762,11
12.008005,7.0418334,9.987375,11
12.30215,7.0429482,10.187143,11
12.479752,6.8820796,10.615658,10
11.962877,6.907123,10.096783,11
11.928397,6.9359636,9.812251,11
12.452771,7.01918,10.35577,11
12.3695,6.979258,10.355068,11
12.030387,6.9323854,9.977146,11
11.72592,6.6058455,10.662671,10
11.639796,6.868259,10.065342,11
11.761051,6.631007,10.65563,10
11.931717,6.9471326,10.088798,11
11.94865,6.935503,10.30206,11
12.124065,6.7826495,10.513086,10
12.451374,6.71664,10.932079,10
12.019773,6.5750723,10.834266,10
12.223068,6.9962883,10.196031,11
11.92106,6.764373,10.206658,11
12.03019,7.0147862,10.144377,11
12.387397,6.85583,10.355261,11
11.658513,6.799603,10.31778,11
11.449876,6.4460874,10.68565,1
12.066484,6.816377,10.579528,10
12.226027,6.552609,10.957625,10
12.047806,6.69936,10.719764,10
12.440971,6.8451157,10.664214,10
11.984906,6.4190054,10.825726,7
12.598327,7.0918574,10.205846,30
11.806495,6.693025,10.628513,10
12.130105,6.7823143,10.639411,10
12.413962,6.4291286,10.891729,7
11.862565,6.5891323,10.777783,10
12.061472,6.7240133,10.696464,10
12.19182,6.309359,11.1280575,7
12.139657,6.89396,10.384501,11
12.390451,6.8149242,10.357525,11
12.053464,7.017281,10.321958,11
11.893111,6.6854024,10.692586,10
11.920873,6.8979263,10.391329,11
12.113006,7.040618,10.093519,11
11.573889,6.31926,10.756802,7
12.118603,6.8240366,10.588765,10
12.111236,6.216155,11.153562,7
12.212755,6.94794,10.350199,11
12.168964,6.802079,10.681549,10
11.955257,6.585098,10.895226,10
11.764991,6.512382,10.43084,11
12.092605,6.5856996,10.908699,10
12.039982,6.6411395,10.735946,10
12.365774,6.445248,11.03602,7
12.318826,7.046403,10.251922,11
12.93575,6.6862,10.937906,35
12.352171,6.8590693,10.582544,10
11.511041,5.773004,10.4773855,5
11.813157,6.403574,10.9905,7
12.3221,6.525776,11.023091,10
12.466079,6.679439,10.777421,10
13.814641,5.5499077,11.3051195,41
12.176072,6.421631,11.025913,7
12.266745,6.305398,11.1035385,7
12.0848,6.644632,10.758411,10
12.2792425,6.3707623,11.146419,7
12.563665,6.6528587,10.931508,35
12.286634,6.5357914,11.106154,10
11.755516,6.709053,10.650712,10
11.980557,6.076289,11.181517,7
11.837525,6.8529654,10.4392185,11
11.737866,5.545297,10.442396,5
11.713265,6.4928675,10.791696,7
11.856405,6.396077,11.021102,7
12.480955,6.4488997,11.070077,7
12.0476465,6.812426,10.367247,11
13.016031,6.4037867,11.148128,17
12.002395,6.0159864,11.217319,7
12.05795,6.618725,10.771912,10
12.041324,6.3568954,11.036833,7
12.378138,6.3380456,11.236958,7
12.308915,6.8157687,10.657379,10
11.789895,6.5693545,10.604527,10
12.049258,6.219878,11.349565,7
11.714176,5.519922,10.045094,5
12.272671,6.295939,11.1726055,7
12.019537,6.6879964,10.687751,10
11.818514,6.557155,10.809302,10
11.976231,6.0870132,11.209069,7
12.300269,5.963573,11.378136,7
11.678972,6.4806747,10.932552,7
11.846299,6.168906,11.142397,7
12.142828,6.4581923,11.043797,7
11.926866,6.4763846,10.932665,7
11.848275,6.2213974,11.108532,7
12.289214,6.252435,11.260548,7
12.445657,6.487987,11.047325,7
11.875793,5.4845967,9.915464,13
12.081353,6.410943,11.146649,7
12.5771675,6.301383,11.191886,17
11.731645,6.14565,11.134529,7
11.928784,6.265244,11.029116,7
11.836586,6.3844895,10.978209,7
11.8030205,6.342005,11.061204,7
12.096131,6.1090755,11.255497,7
12.063567,5.860305,11.420785,7
11.989803,6.503296,10.9997835,10
12.178766,6.317995,11.130992,7
11.696461,6.2239094,11.037546,7
12.267403,6.418936,11.103447,7
12.208388,6.049254,11.2531805,7
12.080937,6.4999733,11.016694,7
12.032214,6.078906,11.275151,7
12.172829,6.09794,11.226049,7
12.079403,5.955835,11.270605,7
12.293693,6.34755,11.100019,7
12.0039015,5.9188213,11.288095,7
11.719889,5.8821187,11.26613,7
11.961476,5.713397,11.392319,7
12.107656,5.643656,11.091085,7
12.155535,6.2488685,11.190114,7
12.227613,5.4740267,11.490471,14
11.886019,6.0219126,11.3796,7
12.362814,5.9400487,11.453131,7
13.190168,5.145695,11.55303,36
12.025662,6.077935,11.2547865,7
11.880268,6.3766875,11.002828,7
12.050152,5.9645314,11.386558,7
11.901455,6.0274262,11.304456,7
11.998299,5.7493362,11.36022,7
12.255982,5.6791134,11.518436,22
12.109758,5.781359,10.985789,7
12.066714,5.502313,11.500417,22
12.40847,5.9181833,11.428432,7
12.0560665,5.888923,11.404253,7
12.043967,5.659439,11.420187,7
11.9326515,6.0476356,11.240262,7
11.484111,6.087753,10.99902,1
12.718306,6.0658107,11.394224,17
11.999222,5.933377,11.470924,7
12.106477,5.4966564,11.541511,19
12.263959,5.3429737,11.562316,19
11.85711,5.420897,11.32822,14
12.054161,5.5521507,11.45384,7
12.365793,5.399161,11.5615835,19
12.1483555,5.841267,11.453086,7
12.69584,5.6554656,11.427012,17
12.237131,5.7395177,11.427475,7
12.331986,5.576061,11.509188,22
12.157158,5.7800336,11.426812,7
12.332774,5.4951806,11.502935,19
11.802794,5.68949,11.29404,7
11.939825,5.307021,11.380316,14
12.393581,5.4399123,11.584169,19
12.614114,5.8727765,11.483817,17
12.195278,5.31265,11.560447,19
12.02696,5.6260924,11.277966,7
12.230063,5.4753923,11.493208,14
11.558436,5.5797467,11.235294,7
12.2001,5.447237,11.619465,19
11.809771,6.205087,11.073777,7
11.820773,5.7435775,11.402053,7
12.108551,5.6417236,11.446369,7
11.807126,5.899594,11.242832,7
11.971587,5.7998505,11.384499,7
12.041182,5.3885627,11.448446,14
12.272802,5.4835825,11.488091,14
12.213677,5.519327,11.434293,7
11.880861,5.9641824,11.297779,7
12.05796,5.602291,11.438792,7
11.836891,5.790975,11.145137,7
12.07583,5.9623504,11.352872,7
11.899222,6.024849,11.218273,7
12.2005625,4.9644876,11.367274,14
11.83173,5.6498823,11.31843,7
11.743156,5.22058,11.358277,14
11.899415,5.6779933,11.393566,7
11.860463,5.3430834,11.348966,14
11.756884,5.6540093,11.422927,7
11.947336,5.3729606,11.42574,14
12.349785,5.2180862,11.563109,19
11.741416,5.736769,11.21792,7
12.181047,5.1955714,11.531236,19
12.158804,5.1658916,11.567032,19
11.664764,5.6289196,11.272913,7
12.051535,5.437677,11.353412,14
11.603239,5.8401146,11.16902,7
11.538747,5.2095137,11.154165,14
11.923162,5.117467,10.320907,13
12.06757,5.3450017,11.495409,14
12.019687,5.215583,11.469559,14
12.123521,5.3049855,11.574983,19
12.39892,5.624421,11.500536,22
12.02198,5.3832836,11.463582,14
11.922322,5.351328,11.389586,14
11.877452,5.6862855,11.297011,7
11.652003,5.4839582,11.293926,14
12.372523,5.0243115,11.50292,19
11.446525,5.6209044,11.081335,1
11.921915,5.2830224,11.42503,14
11.964986,5.4443493,11.391035,14
12.023297,6.277659,11.115017,7
11.97335,5.1942806,11.492471,14
12.001766,5.7011,11.462635,7
12.3550625,5.2696533,11.515351,19
12.074228,5.5907483,11.432532,7
11.96466,5.3289824,11.43918,14
12.18922,5.2926936,11.537196,19
11.820894,5.407428,11.341981,14
12.032611,4.94211,11.444727,14
11.5513735,5.1415863,11.1859045,14
12.557805,5.528357,11.530682,42
11.804191,5.034955,11.08776,14
12.515542,5.0002823,11.556583,36
12.099151,5.6049037,11.436395,7
12.176099,5.0238085,11.541514,19
11.992421,5.104415,11.4850855,14
11.8650875,4.740657,11.281959,14
12.077054,5.0870395,11.433054,14
11.844902,5.4449787,11.368819,14
11.91665,5.219405,11.327506,14
12.257232,4.3656263,11.522638,43
11.613354,5.6085167,11.236638,7
11.537543,5.3340335,11.218688,14
11.845488,5.5169477,11.3496475,7
12.232332,5.183053,11.462485,14
12.109096,5.083516,11.421698,14
12.064846,4.744192,11.385353,14
12.042398,5.246106,11.483469,14
11.4326515,5.6709814,10.264016,0
11.598155,5.0131645,11.219271,14
12.185342,5.0993385,11.506743,19
12.332423,4.8619866,11.53153,19
11.588874,4.8807974,11.038328,14
11.307945,5.7813563,10.970913,1
11.598466,5.0442176,11.185057,14
12.2708845,5.1217303,11.613567,19
11.285252,4.9180365,10.89035,8
11.382493,5.174986,11.067952,8
11.585782,4.6519322,10.829082,14
11.338563,4.9499207,10.953751,8
11.61042,5.1204705,11.099559,14
11.307189,5.130617,10.673618,8
11.6622305,4.9998918,11.22942,14
11.821555,4.472413,11.311231,32
11.647967,4.7416267,11.116516,14
11.607671,5.2187986,11.270592,14
11.892777,5.4960585,9.905959,13
12.183043,4.3745446,11.212068,32
11.975542,5.2723513,11.43994,14
11.563579,4.7855077,11.086646,14
11.732129,5.065801,11.2337675,14
11.866762,5.4735208,10.972805,14
11.828807,4.7341733,11.168702,14
11.676873,4.8203926,11.224061,14
11.938716,4.4522557,11.332855,32
11.498223,4.453298,10.932537,15
11.648107,4.715266,11.165358,14
11.794803,4.7971506,11.217215,14
11.651474,4.8815684,11.159945,14
11.483328,5.2659307,10.848803,8
11.341056,5.1495757,10.984089,8
11.496735,4.93457,11.086332,8
11.603551,4.7232103,11.0971985,14
11.844796,4.705545,11.292899,14
12.174562,4.7328215,11.421259,14
11.273522,4.600732,10.683443,8
11.947237,4.697163,11.021774,14
11.674858,5.416264,10.101331,13
11.671434,4.8633094,11.214051,14
11.37872,4.749197,11.09493,8
11.32473,4.9011045,10.998971,8
11.653948,4.73114,11.126341,14
12.135181,5.223923,10.300142,13
11.577477,4.8039517,11.153971,14
12.217506,4.1371536,11.058876,32
11.45231,4.491159,10.90401,15
11.553361,4.6136265,11.078429,14
11.88371,4.531256,11.132335,14
11.339696,4.7102776,10.401209,4
12.022532,4.568917,11.363024,14
11.5773,4.6594267,11.036626,14
11.333732,5.1394806,10.841235,8
11.621764,4.58984,11.085291,14
11.192893,4.7078996,10.782467,8
11.522521,4.644851,10.963143,14
11.694767,4.1319036,10.606773,32
11.77796,4.488594,11.104673,32
11.917498,4.4455585,11.02928,32
11.015839,4.691333,10.366571,4
11.362849,4.756418,10.994005,8
11.796719,4.358612,11.082911,32
11.325521,4.7731833,10.791142,8
11.887916,5.438259,9.938376,13
11.109554,4.697888,10.670951,8
11.371687,4.7732663,11.061309,8
11.087685,4.682742,10.36287,4
11.760439,4.3311963,10.976936,32
11.871155,4.055051,10.911671,32
11.513833,4.683521,11.087939,14
11.528659,4.4788623,10.90115,32
11.184434,4.755088,10.708006,8
11.723564,4.6549215,11.127199,14
11.342275,4.745313,10.879646,8
11.661138,4.4938035,10.930121,32
11.816981,4.9006724,10.799126,14
11.738388,4.084175,10.740432,32
