label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
12053,137.98598,113.35425,42.178764,3,6,7,4,3,7,2,5,77.387276,64.62285,92.25799,30
12054,137.91215,113.39245,42.311809,1,3,4,5,4,6,6,6,94.08603,81.03364,72.056694,68
12055,137.9051,113.40745,42.156637,1,6,3,3,6,5,6,6,79.84187,75.110634,87.588776,66
12056,137.83361,113.36524,42.33146,2,5,3,5,4,5,4,6,83.7025,71.50905,92.65813,42
12057,137.94774,113.36667,42.253057,1,6,5,4,4,8,3,5,84.632454,81.00594,66.12372,54
12058,137.88726,113.48261,42.2913,2,6,2,5,6,6,6,4,100.58544,76.63723,74.56319,68
12059,137.92081,113.4112,42.182186,3,6,3,4,6,7,5,5,83.28391,84.03335,82.281876,66
12060,137.93792,113.36245,42.181209,2,7,3,5,6,6,6,5,101.144516,69.30783,80.678314,53
12061,140.53653,113.28794,45.585074,2,6,4,3,5,7,5,6,100.1165,83.32155,81.8192,68
12062,140.60118,113.20073,45.644502,3,4,3,3,4,5,4,5,94.98707,73.408066,85.794586,68
12063,140.47923,113.32858,45.577621,5,5,3,6,4,5,5,6,94.17675,84.02304,72.41487,68
12064,140.53961,113.20568,45.651419,2,5,3,5,6,4,6,6,105.94156,77.72456,75.08113,68
12065,140.59677,113.31637,45.595425,1,5,5,4,6,6,6,6,91.57715,83.28343,85.26912,68
12066,140.51576,113.32583,45.509742,1,5,4,3,4,6,4,6,88.86161,59.054,85.5477,70
12067,140.56261,113.25555,45.541709,3,5,4,4,6,6,6,4,88.00192,47.808857,84.189224,51
12068,140.50133,113.28229,45.521507,1,5,3,5,5,5,6,5,83.78014,65.92671,101.43256,30
12069,140.5284,113.34528,45.653308,1,7,5,2,4,6,4,5,74.034836,71.60035,101.143585,42
12070,140.61007,113.25214,45.67533,1,5,3,3,5,5,5,6,84.869385,87.06519,86.634445,66
12071,143.15705,113.18922,48.920207,7,3,3,6,3,5,4,7,91.06914,73.65114,96.011566,23
12072,143.24296,113.2076,48.961109,3,3,3,5,3,5,3,6,84.65278,85.578224,91.27634,42
12073,143.17717,113.11999,48.973637,3,4,3,4,4,6,5,4,89.221634,57.029594,78.436905,70
12074,143.16378,113.1837,49.00963,3,5,3,6,5,5,5,7,101.053764,71.57656,85.38987,68
12075,143.16376,113.16375,48.994537,5,4,4,3,4,4,3,5,81.696075,78.94402,94.112236,42
12076,143.09306,113.13119,48.912879,5,7,2,7,7,7,6,5,92.04971,88.17025,61.307343,33
12077,143.2085,113.11242,48.834271,3,4,5,4,5,5,6,5,89.80197,84.51102,78.96508,66
12078,143.08612,113.19345,48.821313,1,3,2,5,2,4,2,5,91.53432,84.99815,67.7086,33
12079,143.0612,113.18602,48.979994,5,6,4,4,5,6,4,5,103.75283,70.61745,75.86674,68
12080,143.21136,113.18519,48.917272,2,7,3,4,7,6,6,5,67.223404,67.44301,98.13748,15
12081,143.79193,113.11303,52.01716,5,6,4,6,6,5,6,6,91.839134,74.13042,91.311005,23
12082,143.75537,113.03469,52.070351,2,3,2,6,4,5,5,6,98.31842,72.51846,73.18906,68
12083,143.86327,113.0906,52.056615,3,6,5,5,5,7,5,5,84.89875,77.10679,93.01468,42
12084,143.81557,113.20702,52.098886,2,3,6,3,5,4,5,6,96.56475,74.613815,84.556076,68
12085,143.71445,113.14946,51.919643,1,4,5,3,6,4,7,3,91.57889,67.56819,90.34541,35
12086,143.79529,113.10493,52.018453,2,5,3,4,6,6,6,6,94.05533,84.38864,91.37448,23
12087,143.87837,113.20544,52.104116,3,7,4,2,6,5,5,5,96.21481,63.585747,81.72273,53
12088,143.72002,113.08508,51.930498,3,5,5,4,6,4,6,5,75.65557,57.85082,92.84927,30
12089,143.81974,113.135,52.101426,7,7,4,6,6,5,5,6,95.45869,62.947983,81.47145,53
12090,143.82657,113.03688,52.0766,1,4,5,5,6,5,6,7,69.02836,79.29701,83.5087,17
12091,147.40527,113.00304,55.471383,2,4,4,6,4,5,4,6,90.26466,49.757454,80.59305,21
12092,147.38334,113.0942,55.397539,1,5,3,3,5,5,5,5,96.62822,81.51094,67.99711,33
12093,147.43769,113.00585,55.498341,1,5,4,4,4,4,4,3,92.294495,77.534,84.03846,68
12094,147.38434,113.0526,55.513303,3,4,4,3,5,5,6,5,87.436676,63.574516,95.304016,30
12095,147.39546,112.99733,55.556242,4,8,5,5,7,6,6,5,81.159294,70.170784,91.70867,42
12096,147.40769,113.10092,55.439881,1,5,4,4,5,6,6,6,90.70581,87.143906,71.9501,68
12097,147.48428,112.94049,55.428597,4,5,2,6,5,6,5,5,77.15671,85.3252,80.34496,66
12098,147.42934,112.94491,55.386936,1,5,3,5,6,5,7,7,87.83309,61.953007,37.15886,7
12099,147.43898,112.9628,55.495615,1,6,2,4,7,6,6,4,94.85268,80.53334,76.03239,68
12100,147.34695,113.09092,55.566799,4,7,6,5,7,4,7,5,88.9589,72.34893,83.99949,66
12101,152.14796,114.90283,58.097731,2,6,4,5,7,6,6,5,100.72098,79.98027,85.26283,68
12102,152.05808,114.86272,58.05891,4,6,4,5,5,6,5,7,97.99048,76.427124,85.938354,68
12103,152.0682,114.98411,58.067415,2,4,4,3,4,3,5,6,86.11832,79.295944,87.8633,66
12104,152.14359,114.92783,58.11919,4,6,5,4,6,5,6,7,57.072098,50.679493,90.67231,15
12105,152.08334,114.84841,58.072756,3,5,2,4,6,6,6,3,97.81787,85.70252,84.2282,68
12106,152.23918,114.95456,58.11745,2,4,4,4,4,6,5,7,80.651794,79.57437,80.93613,66
12107,152.24084,114.87941,58.136663,1,4,3,4,3,7,3,6,89.82841,85.93759,81.95962,66
12108,152.23809,114.82342,58.059858,1,6,6,4,5,4,5,4,74.7577,70.0563,95.70527,42
12109,152.05092,114.97912,58.194492,3,6,3,4,6,6,5,7,93.64937,57.8721,78.81557,53
12110,152.09655,114.92643,58.188169,3,6,3,5,6,5,6,3,95.58991,78.54536,83.591034,68
12111,154.90501,116.82515,60.485899,2,5,4,5,6,5,6,6,81.5126,71.53345,95.58449,42
12112,154.94606,116.75233,60.430995,1,6,4,4,5,7,5,6,93.097595,77.055336,79.42328,68
12113,154.93098,116.87589,60.494702,1,3,4,4,5,6,5,5,85.910835,70.71946,94.704926,42
12114,154.95095,116.86976,60.549121,1,4,3,4,5,5,5,4,91.67701,86.204025,81.9267,68
12115,154.87031,116.84098,60.491408,2,6,4,5,4,4,4,5,95.34814,81.71752,63.623077,33
12116,154.91326,116.82401,60.505675,2,4,4,3,4,5,4,4,89.435814,86.714714,81.13,66
12117,154.80671,116.73142,60.425992,4,4,3,4,5,4,6,6,89.71533,71.919334,82.60185,66
12118,154.95905,116.78935,60.500901,3,7,3,4,5,5,4,5,80.04073,72.47956,83.11302,66
12119,154.96288,116.82429,60.537861,1,6,3,4,5,6,5,5,89.97122,81.09992,87.22866,66
12120,155.00121,116.91235,60.57619,1,6,4,3,7,6,7,6,70.12015,57.68284,95.024734,30
12121,158.40764,117.69322,64.955572,3,6,4,4,5,4,4,6,86.351105,70.55534,91.50145,42
12122,158.50376,117.77804,64.91504,3,5,3,4,5,7,6,5,96.6146,80.457115,76.0464,68
12123,158.37515,117.66932,64.958497,1,6,4,5,6,6,5,5,85.15792,64.009026,97.58114,30
12124,158.43829,117.76587,64.883863,4,5,5,5,4,4,4,7,58.493713,58.788624,91.06372,15
12125,158.39883,117.64407,65.005685,1,3,3,4,3,4,4,6,78.908936,61.645958,59.977684,63
12126,158.36016,117.73626,65.030414,2,5,3,6,3,5,3,6,104.24527,85.705,77.99235,68
12127,158.3191,117.76424,64.989357,2,5,5,4,6,7,6,6,93.684395,81.993454,71.905716,68
12128,158.41957,117.61902,64.875328,3,5,3,6,6,4,5,5,90.86774,70.908516,86.142426,68
12129,158.50562,117.76775,64.930454,3,7,3,4,5,7,4,4,95.27873,70.382195,88.16154,68
12130,158.30903,117.60934,64.98586,1,7,4,5,6,6,5,5,98.59684,76.97471,76.80116,68
12131,160.03534,117.60576,68.171615,4,6,4,5,6,6,6,6,100.30854,87.06979,72.65772,68
12132,160.03845,117.65006,68.085813,2,5,3,4,5,6,4,5,90.605865,83.16179,63.991314,33
12133,160.01901,117.55825,68.074109,1,6,3,4,5,4,4,6,95.28171,87.08916,72.50377,68
12134,160.00436,117.63934,68.183969,2,3,5,4,5,5,6,6,98.80856,71.944115,79.116455,68
12135,160.11408,117.63036,68.262374,4,4,5,4,5,5,5,6,89.67834,78.295815,93.9872,42
12136,159.96137,117.67824,68.254979,1,3,2,4,2,5,3,4,84.27689,84.88878,73.65589,66
12137,160.08443,117.66064,68.211826,3,5,5,4,5,6,5,6,82.88371,84.37123,88.53817,66
12138,159.99978,117.68274,68.229458,4,4,4,5,5,5,5,7,81.802444,57.960022,93.5499,30
12139,159.99669,117.59382,68.111739,2,5,4,5,3,6,3,6,94.51434,78.05038,89.78203,68
12140,159.94794,117.53957,68.082832,5,6,4,4,7,5,7,6,85.31946,75.34944,96.745224,42
12141,162.54516,118.4851,72.522197,3,7,3,5,6,2,5,4,75.49078,76.83139,91.249855,42
12142,162.50015,118.39476,72.589918,1,4,4,2,5,5,6,7,80.57196,86.49838,88.04946,66
12143,162.54867,118.55979,72.457455,3,4,2,6,5,4,5,5,100.50154,78.65812,74.27129,68
12144,162.58576,118.50021,72.577176,2,6,2,5,7,5,7,6,99.905106,74.994064,81.41921,68
12145,162.46259,118.58293,72.512731,2,4,6,3,4,6,4,6,100.56266,74.44387,73.088165,68
12146,162.50667,118.41557,72.620599,1,4,4,3,4,5,3,3,76.70403,84.12424,92.89109,42
12147,162.46105,118.5484,72.577547,4,7,1,6,8,6,6,4,92.71923,80.538185,76.67119,68
12148,162.6043,118.42405,72.589408,1,7,3,3,5,7,4,4,97.54251,69.649536,85.58646,53
12149,162.5336,118.46197,72.469035,1,4,4,5,4,6,4,3,74.42,62.720314,96.27647,30
12150,162.49521,118.48529,72.560605,1,4,4,5,5,5,5,6,93.57333,70.99844,92.18553,23
12151,162.94142,118.36564,77.604392,3,4,3,4,3,6,3,6,71.259186,76.16997,93.45211,42
12152,162.92585,118.2899,77.696772,1,3,5,4,2,5,3,7,86.591805,82.468155,83.99139,66
12153,162.85004,118.41531,77.660227,5,7,5,5,5,6,4,5,90.48227,85.568855,81.99411,68
12154,163.00987,118.40437,77.609653,3,6,3,4,5,5,5,6,79.17695,53.963478,97.52243,30
12155,162.96767,118.38399,77.574262,2,3,4,2,4,5,4,7,96.66649,68.83414,87.51892,53
12156,162.95518,118.45698,77.645744,5,5,3,6,3,5,3,6,87.40966,72.47226,87.4887,66
12157,162.95712,118.35811,77.699796,4,6,5,5,5,5,5,8,87.69679,87.42828,76.465546,66
12158,162.86311,118.43899,77.644768,1,4,3,2,4,7,4,6,88.74242,45.66191,48.934563,20
12159,163.00183,118.30773,77.546247,5,6,7,5,6,7,6,5,88.704445,83.29731,85.72055,66
12160,162.85304,118.42021,77.647399,2,5,5,5,6,5,5,4,86.855774,81.20628,83.76327,66
12161,163.45699,118.26782,81.693966,2,8,3,7,7,5,7,5,99.13309,81.13242,74.66755,68
12162,163.41759,118.29966,81.631167,3,4,6,5,4,5,5,5,65.33761,77.35745,91.44524,34
12163,163.44212,118.29071,81.744466,1,7,3,3,5,5,5,5,96.01108,80.4975,68.8221,33
12164,163.41669,118.19059,81.60419,5,5,3,7,3,4,3,6,87.90444,85.66234,92.8018,42
12165,163.46014,118.34373,81.605359,2,5,4,6,7,6,7,5,88.05823,73.5889,95.69373,42
12166,163.36211,118.34472,81.755409,5,6,6,7,5,6,5,7,85.117096,56.388092,97.13792,30
12167,163.39701,118.23524,81.700075,4,7,3,4,6,7,5,3,92.422806,71.95579,86.28914,68
12168,163.49982,118.35195,81.637648,3,6,5,4,5,5,4,5,100.15289,81.156044,76.66525,68
12169,163.372,118.24689,81.66611,5,5,4,6,5,5,5,6,98.02181,81.18417,66.06029,33
12170,163.39374,118.19243,81.622761,3,6,4,5,5,4,5,7,73.37722,69.69575,95.30415,30
12171,161.86761,118.17089,86.537981,3,6,4,5,5,7,5,5,80.93669,64.72211,97.12948,30
12172,161.92814,118.25783,86.531099,1,6,5,4,5,6,4,5,91.35753,69.06093,78.58046,53
12173,161.94248,118.26806,86.462868,4,6,4,5,6,4,6,4,92.63051,78.675354,77.364395,68
12174,161.78529,118.07152,86.620747,1,4,5,4,4,6,5,6,103.918274,46.342804,64.675804,50
12175,161.93361,118.13858,86.521106,3,6,4,4,6,4,7,6,82.77206,67.84475,90.55725,30
12176,161.86252,118.07763,86.459281,1,5,3,3,6,4,7,6,73.97979,68.52809,34.54988,7
12177,161.96713,118.14796,86.604917,3,5,3,4,4,4,4,4,88.531075,83.941025,81.63501,66
12178,161.91565,118.09644,86.556025,2,4,3,5,4,6,4,6,101.90484,75.811646,75.444916,68
12179,161.86027,118.11778,86.568692,2,6,4,4,6,6,6,7,70.431015,78.72871,86.51497,66
12180,161.77946,118.25036,86.570455,1,6,4,5,6,4,6,4,93.99582,79.1247,73.76017,68
12181,161.38176,117.08463,90.485637,4,4,4,5,4,6,4,5,93.81543,79.45494,72.73874,68
12182,161.47982,117.18184,90.529209,6,4,3,7,4,4,4,5,72.34818,78.06045,78.03646,66
12183,161.42384,117.00087,90.581885,2,7,3,5,6,7,5,4,70.36052,78.397934,82.72322,66
12184,161.36628,117.13155,90.392694,5,5,3,8,5,5,5,6,72.21054,80.121826,86.1651,66
12185,161.45534,116.99333,90.481289,4,7,4,5,6,4,5,6,95.90419,70.93575,88.271904,68
12186,161.4148,117.17676,90.396933,2,7,1,4,5,3,5,8,85.160614,60.6008,88.60932,70
12187,161.45932,117.09526,90.473227,3,4,3,5,3,5,3,6,92.90687,88.52872,74.271126,68
12188,161.36164,117.01077,90.55253,2,6,4,4,5,5,4,4,90.565186,85.098175,62.24838,33
12189,161.43679,117.18069,90.509925,3,5,2,6,3,4,4,7,73.29496,83.6248,91.10658,42
12190,161.30567,117.1285,90.538143,4,5,3,5,6,4,6,4,95.10025,71.73769,90.92475,23
12191,160.90451,116.99807,94.456121,1,5,4,3,7,7,7,5,94.51021,65.12754,86.0652,53
12192,160.88266,116.93254,94.373626,2,6,2,4,5,5,4,8,92.92781,60.92957,85.38304,53
12193,160.81468,116.96089,94.449369,2,6,5,5,4,5,4,6,92.01294,73.4225,90.51906,23
12194,160.87735,116.94445,94.517529,3,6,3,4,7,4,6,3,79.84973,65.49428,100.95601,30
12195,160.86515,117.05536,94.546757,1,6,3,3,6,5,6,4,76.88126,80.92079,91.199554,42
12196,160.94553,116.99733,94.54914,3,5,3,6,4,4,5,7,91.56785,80.32922,75.83559,68
12197,160.94139,116.9381,94.554027,1,5,6,5,6,5,6,4,80.81685,54.698532,93.62792,30
12198,160.80468,117.00864,94.451335,2,4,4,5,4,3,5,5,58.333206,73.19861,66.46577,62
12199,160.82508,117.0379,94.5517,3,4,4,4,4,5,4,7,95.21942,75.04278,89.46271,68
12200,160.88018,117.07514,94.444251,2,5,4,4,4,4,5,6,84.645035,71.09649,93.08102,42
12201,159.31513,116.90115,99.300136,1,4,3,5,6,5,6,3,100.85179,78.74749,75.61044,68
12202,159.25996,116.90973,99.241204,2,6,5,4,5,7,5,6,95.044716,70.015686,81.5565,68
12203,159.23524,116.97403,99.319743,2,6,2,4,4,5,3,7,74.61493,65.3173,99.97768,30
12204,159.26505,116.847,99.202546,2,5,5,3,6,7,5,3,77.00437,63.21081,97.8917,30
12205,159.32946,116.81346,99.241564,2,6,5,4,5,7,5,4,105.5169,69.41838,75.83385,53
12206,159.34741,116.86741,99.228812,1,5,3,4,4,6,3,6,90.36552,75.64464,92.66586,23
12207,159.23364,116.81888,99.394171,1,6,4,4,4,3,4,5,73.2588,68.925125,92.21431,30
12208,159.23263,116.87198,99.204914,2,5,3,3,4,6,3,4,67.82948,56.69628,97.754196,15
12209,159.25965,116.87266,99.365909,2,6,3,3,5,6,3,5,82.36191,78.741234,81.13646,66
12210,159.25927,116.8635,99.231455,1,5,5,4,6,6,6,4,88.40666,64.27275,92.94216,30
12211,157.83645,115.82616,103.1287,4,6,3,6,5,5,5,5,74.36509,60.295734,93.59832,30
12212,157.79565,115.7935,103.09185,1,6,3,4,5,5,5,3,91.52874,83.88994,83.466225,68
12213,157.90526,115.85476,103.07261,2,5,4,4,6,5,7,6,88.679115,56.834564,90.94548,30
12214,157.86428,115.73305,103.07536,3,6,3,3,6,6,5,5,86.00479,84.12608,79.887245,66
12215,157.9185,115.7358,103.19345,2,7,6,4,7,5,6,6,96.87385,80.677605,78.915855,68
12216,157.78693,115.91198,103.11286,3,5,3,4,4,6,4,5,71.45606,83.74633,90.021866,42
12217,157.87794,115.76483,103.11876,5,6,5,5,5,4,4,6,94.74628,82.79646,73.77487,68
12218,157.91812,115.76891,103.10321,1,5,3,4,6,6,6,5,75.42195,65.46796,91.37936,30
12219,157.76249,115.83519,103.06246,4,6,6,2,6,6,6,4,86.9342,83.29757,82.24143,66
12220,157.92814,115.91023,103.10609,1,5,4,2,4,5,4,7,85.38739,82.65088,79.01947,66
12221,155.37357,115.76214,106.86101,3,6,2,4,6,4,5,7,92.65784,72.173584,90.851425,23
12222,155.35785,115.68686,106.89647,3,6,4,5,4,5,3,6,68.35818,51.370083,95.57135,15
12223,155.4438,115.67663,106.76144,5,4,3,6,3,5,3,4,100.36895,72.12129,77.172485,68
12224,155.27524,115.75909,106.78823,1,4,5,5,4,5,4,5,83.41916,78.259,93.20805,42
12225,155.39493,115.76664,106.89641,3,6,3,5,5,7,4,5,103.49019,79.23652,74.69993,68
12226,155.39897,115.71827,106.87478,3,3,4,3,3,6,4,5,104.97199,67.91106,77.10878,53
12227,155.35987,115.81664,106.81326,1,7,5,4,6,6,5,4,74.92403,73.94986,94.257614,42
12228,155.43827,115.67623,106.76162,1,5,3,7,7,4,7,6,75.72767,64.37512,97.27477,30
12229,155.38473,115.8366,106.80473,1,4,4,4,5,5,5,5,92.565674,81.261566,85.77524,68
12230,155.3538,115.74386,106.89635,1,4,4,4,4,6,5,7,103.80052,74.77414,77.978035,68
12231,153.9035,115.68685,110.7124,3,5,4,3,5,4,5,7,93.06237,82.25624,74.38819,68
12232,153.86785,115.61376,110.79234,3,5,6,4,5,6,6,5,83.805145,82.12088,88.16101,66
12233,153.81865,115.59942,110.72977,4,6,3,5,5,4,4,4,95.61642,78.83157,77.689514,68
12234,153.91321,115.60967,110.65969,1,3,3,3,3,5,3,6,91.15242,84.31095,79.733055,68
12235,153.9264,115.66545,110.73664,2,5,5,5,6,6,6,5,93.75733,74.98448,90.46039,23
12236,153.90906,115.73101,110.66907,2,6,3,5,5,6,5,6,65.718735,76.91783,94.43654,34
12237,153.90304,115.68408,110.80633,1,6,4,3,5,5,4,5,58.163742,69.52065,76.47403,60
12238,153.86445,115.77998,110.61558,3,5,4,2,4,6,4,6,80.88075,75.10158,92.59704,42
12239,153.93959,115.64815,110.76256,3,8,3,4,8,5,7,4,99.74049,77.22641,74.56893,68
12240,153.89652,115.70694,110.63266,5,3,4,4,4,8,6,7,70.78624,79.079124,84.424774,66
12241,151.43201,114.62313,114.42188,1,7,6,5,6,6,5,5,94.473755,83.58006,80.78288,68
12242,151.50686,114.55728,114.42654,2,8,2,5,6,6,5,6,85.62537,87.74375,85.25372,66
12243,151.3687,114.64165,114.46649,2,6,5,4,5,6,4,6,87.40353,63.6653,82.90471,70
12244,151.5111,114.70445,114.5117,4,7,5,4,6,5,6,8,78.74871,76.32589,94.469376,42
12245,151.43282,114.66654,114.44295,3,6,2,4,6,5,6,4,83.54234,55.102352,88.16215,70
12246,151.33757,114.64283,114.38375,3,4,4,3,6,3,6,5,75.89972,48.884964,93.733284,36
12247,151.44163,114.71628,114.38484,5,6,2,7,6,5,5,6,79.903145,78.086655,84.75636,66
12248,151.3978,114.5345,114.47093,1,5,3,3,4,5,4,4,74.801346,51.088722,91.49109,30
12249,151.36634,114.55294,114.49082,1,6,3,4,6,4,6,7,101.53571,79.88393,78.91227,68
12250,151.44786,114.60089,114.36508,1,4,5,3,5,6,5,7,92.97635,76.11945,76.64221,68
12251,148.96051,113.55941,118.13135,3,4,6,4,6,4,6,6,91.15068,84.76223,80.72968,68
12252,149.03544,113.64344,118.10838,2,5,3,3,6,6,7,6,87.36801,56.182373,86.62039,70
12253,149.02465,113.56271,118.05568,5,6,4,6,5,5,4,6,95.98103,81.2236,71.211044,68
12254,148.86143,113.65405,118.04267,1,5,4,5,5,6,5,5,94.36728,73.75044,90.19528,23
12255,148.94844,113.59616,118.06582,1,5,3,4,6,4,6,7,88.53635,86.89354,72.07383,66
12256,149.05343,113.57178,118.0751,1,5,3,5,5,8,5,3,87.99786,85.859825,83.56788,66
12257,149.00328,113.61863,118.07261,2,4,3,4,4,6,4,5,91.17136,60.90361,83.04321,53
12258,148.87666,113.46544,118.11708,3,5,3,6,5,6,4,6,93.040016,71.459206,93.629364,23
12259,148.8915,113.47189,118.08204,5,7,5,7,8,6,7,4,74.085556,76.9317,89.27849,66
12260,148.88259,113.55231,118.22943,2,5,4,4,4,5,4,6,65.34256,60.954025,98.34312,15
12261,145.62412,113.52829,120.75194,1,7,4,5,6,6,5,5,88.324905,76.93134,87.40965,66
12262,145.54611,113.59444,120.75744,1,6,3,3,5,5,4,1,93.07606,78.26355,72.43884,68
12263,145.6456,113.52502,120.68783,2,3,3,5,3,4,5,6,94.180984,85.38039,74.65472,68
12264,145.71771,113.48171,120.77879,2,4,5,5,4,5,5,6,89.610916,83.98663,75.97844,66
12265,145.52606,113.48494,120.66244,5,6,3,6,5,6,5,6,92.5103,79.793365,74.9516,68
12266,145.67187,113.49886,120.74826,3,4,2,5,4,4,4,7,91.1396,75.70487,75.816864,68
12267,145.58486,113.52182,120.84835,2,5,5,4,6,6,7,7,94.749954,82.570656,70.803474,68
12268,145.67341,113.47135,120.84152,3,7,3,5,4,6,2,6,87.80803,82.24191,84.79266,66
12269,145.5257,113.59599,120.78383,2,5,3,4,6,6,7,5,73.42607,94.05448,39.6848,19
12270,145.68429,113.58656,120.73706,2,7,4,6,6,5,5,4,95.4998,83.71929,72.56152,68
12271,142.27912,112.49748,123.34971,2,6,4,4,6,6,5,4,104.16134,70.94793,84.630875,68
12272,142.35845,112.57549,123.28887,3,5,4,5,5,6,5,6,75.393875,82.607346,92.08207,42
12273,142.25688,112.57632,123.34024,2,4,4,4,3,6,3,4,100.87628,73.2853,80.75111,68
12274,142.27419,112.50329,123.29127,3,7,4,6,6,6,5,8,92.21229,74.18849,81.068665,68
12275,142.24695,112.48329,123.30955,5,5,2,6,4,5,4,6,97.85075,68.81583,91.13452,35
12276,142.32627,112.51947,123.39214,2,5,3,5,4,6,3,6,77.55133,76.93566,74.40442,66
12277,142.23984,112.41082,123.26817,2,6,4,5,5,6,6,6,80.26852,70.70027,93.947495,42
12278,142.21141,112.4318,123.28227,3,4,4,5,5,5,6,6,78.419815,71.390144,95.19643,42
12279,142.24619,112.47277,123.36023,3,5,3,3,4,4,4,4,80.79926,81.8769,88.09684,66
12280,142.35796,112.59245,123.32565,3,5,4,5,4,4,5,7,86.72113,80.96458,85.53947,66
12281,139.93554,112.4551,126.08939,2,6,3,5,6,5,6,4,66.72112,79.182556,90.24387,34
12282,139.9818,112.50934,126.16695,2,4,4,3,4,4,3,4,70.39227,54.4,98.13585,30
12283,139.9367,112.48246,126.12667,3,6,5,5,6,5,5,4,82.102264,69.925835,90.82007,30
12284,139.87867,112.39628,126.09256,4,6,6,5,7,4,6,5,55.03004,51.634796,88.95753,60
12285,139.92709,112.35601,126.11399,1,7,6,4,5,6,4,5,99.525085,72.66829,81.70578,68
12286,139.93464,112.40396,126.1394,3,5,2,5,4,5,3,6,87.310486,79.82219,90.858315,42
12287,139.96834,112.54803,126.0207,2,6,3,5,6,7,6,5,85.82715,62.657322,80.72806,70
12288,139.96418,112.46816,126.15536,1,4,4,3,4,4,5,5,95.27069,87.03506,70.605,68
12289,139.99401,112.42467,126.09252,1,5,5,2,4,6,2,5,89.16101,75.06446,79.986694,66
12290,139.99514,112.46661,126.10448,2,7,4,6,7,6,7,5,80.723404,76.72612,90.48868,42
12291,136.59054,111.42429,128.68716,4,2,3,6,3,7,4,5,83.04747,81.77857,81.26542,66
12292,136.59053,111.45229,128.72527,2,7,4,5,6,6,5,5,87.46059,88.280045,69.37639,54
12293,136.60701,111.45073,128.77482,1,6,4,4,5,6,4,6,92.01703,80.250626,82.238785,68
12294,136.65911,111.33355,128.61884,3,6,2,3,5,3,5,4,75.704254,84.09903,82.06231,66
12295,136.6431,111.4348,128.64521,3,5,4,5,5,5,5,4,80.15922,76.140396,90.402756,42
12296,136.52033,111.39579,128.60375,1,7,4,4,7,6,7,5,86.00653,74.20827,95.65232,42
12297,136.56578,111.48548,128.67886,3,8,3,5,6,5,6,7,96.83362,79.2063,77.74684,68
12298,136.55235,111.37791,128.75936,5,4,3,4,6,6,7,7,78.978134,50.739346,44.422653,7
12299,136.54484,111.37214,128.70764,3,4,3,4,2,6,2,6,89.34645,73.308014,90.88852,42
12300,136.62499,111.41347,128.77999,1,3,4,4,3,5,4,6,84.10907,75.815414,86.70175,66
12301,132.38064,111.42608,130.19604,1,7,5,5,6,5,5,6,87.4273,51.291626,90.18188,30
12302,132.34227,111.41903,130.1144,2,3,2,5,4,5,5,8,75.591415,49.94973,81.07657,51
12303,132.3742,111.4544,130.22021,5,6,3,7,6,4,6,4,87.17225,67.393425,81.122894,70
12304,132.45897,111.40657,130.23026,2,6,4,4,4,7,4,6,96.36078,79.67446,75.691956,68
12305,132.34838,111.37867,130.18113,4,4,3,3,3,5,3,4,86.83153,79.8251,86.96918,66
12306,132.42232,111.39701,130.16799,2,6,4,5,7,4,7,4,94.64447,79.886734,74.5338,68
12307,132.4799,111.52564,130.2667,1,7,3,4,7,4,6,5,91.21542,75.71949,83.2404,68
12308,132.37864,111.37705,130.20041,4,7,5,5,7,5,5,7,89.38893,85.24806,78.517624,66
12309,132.45644,111.40171,130.25333,4,5,4,5,4,6,4,6,90.09053,85.73549,61.12776,33
12310,132.45427,111.39379,130.18197,4,4,5,4,5,6,6,5,68.92012,78.030464,88.50028,17
12311,130.02846,110.384,132.91289,2,7,4,5,6,4,5,5,86.5194,59.198997,81.01947,70
12312,130.06538,110.43408,132.88489,1,4,5,4,5,5,5,4,76.26491,83.96535,84.913445,66
12313,130.02729,110.31273,132.86764,3,7,3,3,6,6,5,5,83.44565,61.617332,85.56077,70
12314,130.02877,110.39886,133.0104,3,5,4,4,6,6,6,6,79.512085,73.40182,88.73065,66
12315,129.98589,110.43836,132.86326,4,5,3,5,5,4,4,6,98.74919,78.077644,70.76895,68
12316,129.99342,110.46464,132.97186,8,6,4,7,5,5,4,3,78.46045,82.13181,87.75253,66
12317,129.97737,110.32489,132.87895,2,6,4,5,6,6,5,8,89.43691,82.43222,78.20996,66
12318,130.10006,110.34061,132.88181,1,6,6,4,5,4,5,5,98.918976,77.460686,76.0989,68
12319,129.9462,110.33893,132.90434,3,3,3,5,4,6,5,7,88.28788,76.88512,92.68155,42
12320,129.94446,110.4572,132.84873,1,5,3,4,5,4,6,6,93.43795,74.373634,84.50524,68
12321,125.81856,110.38579,134.42178,1,5,4,3,4,6,4,6,98.273224,74.74211,81.012924,68
12322,125.74033,110.39948,134.40446,3,4,3,6,5,4,6,6,91.90342,72.61606,93.290855,23
12323,125.83616,110.43613,134.35401,6,6,3,8,5,4,4,4,86.63387,75.08031,93.4379,42
12324,125.84601,110.3743,134.35145,4,6,3,7,3,5,2,5,99.17439,72.347275,79.30521,68
